dispatch_id,order_id,dispatch_date,days_late,delay_reason
DSP-2024-02276,SO-2024-02276,2024-05-02,-1,
DSP-2024-02277,SO-2024-02277,2024-04-16,-1,
DSP-2024-02278,SO-2024-02278,2024-04-26,8,Logistics scheduling
DSP-2024-02279,SO-2024-02279,2024-04-27,-2,
DSP-2024-02280,SO-2024-02280,2024-04-18,-1,
DSP-2024-02281,SO-2024-02281,2024-05-07,4,QC hold
DSP-2024-02282,SO-2024-02282,2024-05-15,-2,
DSP-2024-02283,SO-2024-02283,2024-04-15,-2,
DSP-2024-02284,SO-2024-02284,2024-04-22,-1,
DSP-2024-02285,SO-2024-02285,2024-04-20,0,
DSP-2024-02286,SO-2024-02286,2024-05-01,0,
DSP-2024-02287,SO-2024-02287,2024-05-17,0,
DSP-2024-02288,SO-2024-02288,2024-05-10,-1,
DSP-2024-02289,SO-2024-02289,2024-05-01,0,
DSP-2024-02290,SO-2024-02290,2024-05-13,0,
DSP-2024-02291,SO-2024-02291,2024-04-29,3,Material shortage
DSP-2024-02292,SO-2024-02292,2024-05-11,0,
DSP-2024-02293,SO-2024-02293,2024-04-18,0,
DSP-2024-02294,SO-2024-02294,2024-05-17,6,Material shortage
DSP-2024-02295,SO-2024-02295,2024-04-25,10,Material shortage
DSP-2024-02296,SO-2024-02296,2024-05-05,-2,
DSP-2024-02297,SO-2024-02297,2024-04-29,-1,
DSP-2024-02298,SO-2024-02298,2024-05-17,-2,
DSP-2024-02299,SO-2024-02299,2024-04-27,1,QC hold
DSP-2024-02300,SO-2024-02300,2024-04-13,-2,
DSP-2024-02301,SO-2024-02301,2024-05-14,-1,
DSP-2024-02302,SO-2024-02302,2024-04-16,-2,
DSP-2024-02303,SO-2024-02303,2024-05-04,-1,
DSP-2024-02304,SO-2024-02304,2024-04-15,-1,
DSP-2024-02305,SO-2024-02305,2024-05-13,-2,
DSP-2024-02306,SO-2024-02306,2024-05-13,5,QC hold
DSP-2024-02307,SO-2024-02307,2024-05-23,1,Customer reschedule
DSP-2024-02308,SO-2024-02308,2024-04-23,-2,
DSP-2024-02309,SO-2024-02309,2024-04-22,0,
DSP-2024-02310,SO-2024-02310,2024-05-05,-1,
DSP-2024-02311,SO-2024-02311,2024-04-19,0,
DSP-2024-02312,SO-2024-02312,2024-05-02,-2,
DSP-2024-02313,SO-2024-02313,2024-05-02,0,
DSP-2024-02314,SO-2024-02314,2024-04-24,3,Logistics scheduling
DSP-2024-02315,SO-2024-02315,2024-04-26,5,Logistics scheduling
DSP-2024-02316,SO-2024-02316,2024-05-01,0,
DSP-2024-02317,SO-2024-02317,2024-05-15,-2,
DSP-2024-02318,SO-2024-02318,2024-04-26,-2,
DSP-2024-02319,SO-2024-02319,2024-05-16,2,Logistics scheduling
DSP-2024-02320,SO-2024-02320,2024-05-09,-2,
DSP-2024-02321,SO-2024-02321,2024-05-24,-1,
DSP-2024-02322,SO-2024-02322,2024-05-29,0,
DSP-2024-02323,SO-2024-02323,2024-05-28,-2,
DSP-2024-02324,SO-2024-02324,2024-05-29,-2,
DSP-2024-02325,SO-2024-02325,2024-06-06,-1,
DSP-2024-02326,SO-2024-02326,2024-06-03,0,
DSP-2024-02327,SO-2024-02327,2024-06-10,-2,
DSP-2024-02328,SO-2024-02328,2024-05-31,4,QC hold
DSP-2024-02329,SO-2024-02329,2024-05-24,0,
DSP-2024-02330,SO-2024-02330,2024-05-25,-1,
DSP-2024-02331,SO-2024-02331,2024-06-03,-2,
DSP-2024-02332,SO-2024-02332,2024-06-02,0,
DSP-2024-02333,SO-2024-02333,2024-06-07,-2,
DSP-2024-02334,SO-2024-02334,2024-06-07,-1,
DSP-2024-02335,SO-2024-02335,2024-05-30,1,Material shortage
DSP-2024-02336,SO-2024-02336,2024-05-29,-1,
DSP-2024-02337,SO-2024-02337,2024-06-15,2,Packaging delay
DSP-2024-02338,SO-2024-02338,2024-05-18,0,
DSP-2024-02339,SO-2024-02339,2024-06-03,6,QC hold
DSP-2024-02340,SO-2024-02340,2024-06-04,-1,
DSP-2024-02341,SO-2024-02341,2024-06-11,-2,
DSP-2024-02342,SO-2024-02342,2024-05-16,-1,
DSP-2024-02343,SO-2024-02343,2024-05-18,-1,
DSP-2024-02344,SO-2024-02344,2024-06-03,-1,
DSP-2024-02345,SO-2024-02345,2024-06-04,1,Packaging delay
DSP-2024-02346,SO-2024-02346,2024-05-11,-1,
DSP-2024-02347,SO-2024-02347,2024-06-05,0,
DSP-2024-02348,SO-2024-02348,2024-06-03,-2,
DSP-2024-02349,SO-2024-02349,2024-05-31,4,Logistics scheduling
DSP-2024-02350,SO-2024-02350,2024-05-24,0,
DSP-2024-02351,SO-2024-02351,2024-05-31,-1,
DSP-2024-02352,SO-2024-02352,2024-05-24,0,
DSP-2024-02353,SO-2024-02353,2024-06-08,1,Production backlog
DSP-2024-02354,SO-2024-02354,2024-05-06,0,
DSP-2024-02355,SO-2024-02355,2024-05-25,-1,
DSP-2024-02356,SO-2024-02356,2024-06-02,-1,
DSP-2024-02357,SO-2024-02357,2024-05-19,-1,
DSP-2024-02358,SO-2024-02358,2024-05-20,0,
DSP-2024-02359,SO-2024-02359,2024-06-13,0,
DSP-2024-02360,SO-2024-02360,2024-05-25,-1,
DSP-2024-02361,SO-2024-02361,2024-05-27,1,QC hold
DSP-2024-02362,SO-2024-02362,2024-05-27,-2,
DSP-2024-02363,SO-2024-02363,2024-05-31,0,
DSP-2024-02364,SO-2024-02364,2024-05-20,-1,
DSP-2024-02365,SO-2024-02365,2024-06-24,9,Material shortage
DSP-2024-02366,SO-2024-02366,2024-05-15,0,
DSP-2024-02367,SO-2024-02367,2024-05-23,0,
DSP-2024-02368,SO-2024-02368,2024-05-15,0,
DSP-2024-02369,SO-2024-02369,2024-06-13,8,QC hold
DSP-2024-02370,SO-2024-02370,2024-06-02,5,Logistics scheduling
DSP-2024-02371,SO-2024-02371,2024-06-09,-2,
DSP-2024-02372,SO-2024-02372,2024-05-31,0,
DSP-2024-02373,SO-2024-02373,2024-05-30,-1,
DSP-2024-02374,SO-2024-02374,2024-05-22,-2,
DSP-2024-02375,SO-2024-02375,2024-06-10,0,
DSP-2024-02376,SO-2024-02376,2024-05-31,-1,
DSP-2024-02377,SO-2024-02377,2024-06-16,1,Logistics scheduling
DSP-2024-02378,SO-2024-02378,2024-06-03,0,
DSP-2024-02379,SO-2024-02379,2024-05-09,-2,
DSP-2024-02380,SO-2024-02380,2024-05-11,-1,
DSP-2024-02381,SO-2024-02381,2024-05-25,-1,
DSP-2024-02382,SO-2024-02382,2024-06-18,0,
DSP-2024-02383,SO-2024-02383,2024-06-14,5,Packaging delay
DSP-2024-02384,SO-2024-02384,2024-05-17,-1,
DSP-2024-02385,SO-2024-02385,2024-05-17,4,QC hold
DSP-2024-02386,SO-2024-02386,2024-06-08,-1,
DSP-2024-02387,SO-2024-02387,2024-05-11,0,
DSP-2024-02388,SO-2024-02388,2024-05-31,3,Customer reschedule
DSP-2024-02389,SO-2024-02389,2024-06-02,0,
DSP-2024-02390,SO-2024-02390,2024-05-20,0,
DSP-2024-02391,SO-2024-02391,2024-05-21,0,
DSP-2024-02392,SO-2024-02392,2024-05-15,0,
DSP-2024-02393,SO-2024-02393,2024-05-11,-2,
DSP-2024-02394,SO-2024-02394,2024-06-03,-2,
DSP-2024-02395,SO-2024-02395,2024-06-05,-2,
DSP-2024-02396,SO-2024-02396,2024-05-22,0,
DSP-2024-02397,SO-2024-02397,2024-05-30,2,Material shortage
DSP-2024-02398,SO-2024-02398,2024-06-14,0,
DSP-2024-02399,SO-2024-02399,2024-06-09,-1,
DSP-2024-02400,SO-2024-02400,2024-05-25,-1,
DSP-2024-02401,SO-2024-02401,2024-06-11,-1,
DSP-2024-02402,SO-2024-02402,2024-06-13,0,
DSP-2024-02403,SO-2024-02403,2024-06-08,-2,
DSP-2024-02404,SO-2024-02404,2024-05-09,4,Customer reschedule
DSP-2024-02405,SO-2024-02405,2024-06-07,-2,
DSP-2024-02406,SO-2024-02406,2024-06-15,0,
DSP-2024-02407,SO-2024-02407,2024-05-27,-1,
DSP-2024-02408,SO-2024-02408,2024-06-10,-1,
DSP-2024-02409,SO-2024-02409,2024-06-06,-2,
DSP-2024-02410,SO-2024-02410,2024-06-14,-1,
DSP-2024-02411,SO-2024-02411,2024-06-07,0,
DSP-2024-02412,SO-2024-02412,2024-06-06,-2,
DSP-2024-02413,SO-2024-02413,2024-05-30,-1,
DSP-2024-02414,SO-2024-02414,2024-06-16,-1,
DSP-2024-02415,SO-2024-02415,2024-05-22,0,
DSP-2024-02416,SO-2024-02416,2024-06-11,-2,
DSP-2024-02417,SO-2024-02417,2024-05-22,0,
DSP-2024-02418,SO-2024-02418,2024-05-30,-2,
DSP-2024-02419,SO-2024-02419,2024-05-16,-1,
DSP-2024-02420,SO-2024-02420,2024-06-03,-2,
DSP-2024-02421,SO-2024-02421,2024-05-26,0,
DSP-2024-02422,SO-2024-02422,2024-05-14,-2,
DSP-2024-02423,SO-2024-02423,2024-06-12,-1,
DSP-2024-02424,SO-2024-02424,2024-05-20,-2,
DSP-2024-02425,SO-2024-02425,2024-05-29,-1,
DSP-2024-02426,SO-2024-02426,2024-06-08,2,Logistics scheduling
DSP-2024-02427,SO-2024-02427,2024-06-05,0,
DSP-2024-02428,SO-2024-02428,2024-05-30,7,Production backlog
DSP-2024-02429,SO-2024-02429,2024-05-22,0,
DSP-2024-02430,SO-2024-02430,2024-05-06,0,
DSP-2024-02431,SO-2024-02431,2024-06-03,-2,
DSP-2024-02432,SO-2024-02432,2024-06-05,0,
DSP-2024-02433,SO-2024-02433,2024-06-02,0,
DSP-2024-02434,SO-2024-02434,2024-06-15,-2,
DSP-2024-02435,SO-2024-02435,2024-05-30,-1,
DSP-2024-02436,SO-2024-02436,2024-05-14,-1,
DSP-2024-02437,SO-2024-02437,2024-05-21,-1,
DSP-2024-02438,SO-2024-02438,2024-06-15,4,Logistics scheduling
DSP-2024-02439,SO-2024-02439,2024-06-01,0,
DSP-2024-02440,SO-2024-02440,2024-05-29,-2,
DSP-2024-02441,SO-2024-02441,2024-05-28,-1,
DSP-2024-02442,SO-2024-02442,2024-06-04,-1,
DSP-2024-02443,SO-2024-02443,2024-05-30,1,Packaging delay
DSP-2024-02444,SO-2024-02444,2024-06-08,-2,
DSP-2024-02445,SO-2024-02445,2024-06-03,-2,
DSP-2024-02446,SO-2024-02446,2024-06-15,-2,
DSP-2024-02447,SO-2024-02447,2024-06-17,-1,
DSP-2024-02448,SO-2024-02448,2024-07-02,19,Customer reschedule
DSP-2024-02449,SO-2024-02449,2024-05-30,-2,
DSP-2024-02450,SO-2024-02450,2024-06-07,-1,
DSP-2024-02451,SO-2024-02451,2024-06-13,-1,
DSP-2024-02452,SO-2024-02452,2024-06-08,1,QC hold
DSP-2024-02453,SO-2024-02453,2024-05-10,-1,
DSP-2024-02454,SO-2024-02454,2024-06-18,-2,
DSP-2024-02455,SO-2024-02455,2024-05-23,-1,
DSP-2024-02456,SO-2024-02456,2024-05-16,-1,
DSP-2024-02457,SO-2024-02457,2024-06-09,-1,
DSP-2024-02458,SO-2024-02458,2024-06-11,-2,
DSP-2024-02459,SO-2024-02459,2024-06-09,-1,
DSP-2024-02460,SO-2024-02460,2024-06-06,0,
DSP-2024-02461,SO-2024-02461,2024-06-20,1,Packaging delay
DSP-2024-02462,SO-2024-02462,2024-06-01,0,
DSP-2024-02463,SO-2024-02463,2024-05-19,0,
DSP-2024-02464,SO-2024-02464,2024-06-13,-2,
DSP-2024-02465,SO-2024-02465,2024-06-20,-1,
DSP-2024-02466,SO-2024-02466,2024-05-22,3,Production backlog
DSP-2024-02467,SO-2024-02467,2024-06-13,3,Logistics scheduling
DSP-2024-02468,SO-2024-02468,2024-06-10,-2,
DSP-2024-02469,SO-2024-02469,2024-05-31,-2,
DSP-2024-02470,SO-2024-02470,2024-05-12,0,
DSP-2024-02471,SO-2024-02471,2024-06-23,0,
DSP-2024-02472,SO-2024-02472,2024-06-08,0,
DSP-2024-02473,SO-2024-02473,2024-07-05,-1,
DSP-2024-02474,SO-2024-02474,2024-06-20,-1,
DSP-2024-02475,SO-2024-02475,2024-06-23,-2,
DSP-2024-02476,SO-2024-02476,2024-07-08,-2,
DSP-2024-02477,SO-2024-02477,2024-07-03,0,
DSP-2024-02478,SO-2024-02478,2024-06-25,11,QC hold
DSP-2024-02479,SO-2024-02479,2024-07-10,-2,
DSP-2024-02480,SO-2024-02480,2024-07-04,-2,
DSP-2024-02481,SO-2024-02481,2024-06-23,-2,
DSP-2024-02482,SO-2024-02482,2024-06-29,0,
DSP-2024-02483,SO-2024-02483,2024-07-08,11,Production backlog
DSP-2024-02484,SO-2024-02484,2024-07-04,-2,
DSP-2024-02485,SO-2024-02485,2024-07-02,-2,
DSP-2024-02486,SO-2024-02486,2024-07-16,3,Logistics scheduling
DSP-2024-02487,SO-2024-02487,2024-07-01,9,Material shortage
DSP-2024-02488,SO-2024-02488,2024-06-27,-1,
DSP-2024-02489,SO-2024-02489,2024-07-05,-1,
DSP-2024-02490,SO-2024-02490,2024-06-28,-1,
DSP-2024-02491,SO-2024-02491,2024-07-19,2,Customer reschedule
DSP-2024-02492,SO-2024-02492,2024-06-30,-1,
DSP-2024-02493,SO-2024-02493,2024-06-27,7,Production backlog
DSP-2024-02494,SO-2024-02494,2024-06-13,-2,
DSP-2024-02495,SO-2024-02495,2024-07-03,2,Customer reschedule
DSP-2024-02496,SO-2024-02496,2024-06-29,0,
DSP-2024-02497,SO-2024-02497,2024-06-29,-2,
DSP-2024-02498,SO-2024-02498,2024-07-08,-1,
DSP-2024-02499,SO-2024-02499,2024-06-24,-1,
DSP-2024-02500,SO-2024-02500,2024-07-09,0,
DSP-2024-02501,SO-2024-02501,2024-06-20,0,
DSP-2024-02502,SO-2024-02502,2024-06-29,0,
DSP-2024-02503,SO-2024-02503,2024-06-29,-2,
DSP-2024-02504,SO-2024-02504,2024-07-10,-1,
DSP-2024-02505,SO-2024-02505,2024-06-26,3,Logistics scheduling
DSP-2024-02506,SO-2024-02506,2024-06-14,0,
DSP-2024-02507,SO-2024-02507,2024-07-07,2,Customer reschedule
DSP-2024-02508,SO-2024-02508,2024-07-09,0,
DSP-2024-02509,SO-2024-02509,2024-06-14,-2,
DSP-2024-02510,SO-2024-02510,2024-06-25,-1,
DSP-2024-02511,SO-2024-02511,2024-06-14,0,
DSP-2024-02512,SO-2024-02512,2024-06-29,-2,
DSP-2024-02513,SO-2024-02513,2024-07-02,0,
DSP-2024-02514,SO-2024-02514,2024-06-19,1,Customer reschedule
DSP-2024-02515,SO-2024-02515,2024-06-16,0,
DSP-2024-02516,SO-2024-02516,2024-07-18,-1,
DSP-2024-02517,SO-2024-02517,2024-06-24,6,Packaging delay
DSP-2024-02518,SO-2024-02518,2024-07-02,-1,
DSP-2024-02519,SO-2024-02519,2024-06-17,-1,
DSP-2024-02520,SO-2024-02520,2024-06-23,-1,
DSP-2024-02521,SO-2024-02521,2024-07-05,-1,
DSP-2024-02522,SO-2024-02522,2024-07-01,-1,
DSP-2024-02523,SO-2024-02523,2024-06-21,-1,
DSP-2024-02524,SO-2024-02524,2024-07-03,-2,
DSP-2024-02525,SO-2024-02525,2024-07-12,-2,
DSP-2024-02526,SO-2024-02526,2024-07-10,-2,
DSP-2024-02527,SO-2024-02527,2024-06-28,0,
DSP-2024-02528,SO-2024-02528,2024-07-12,-1,
DSP-2024-02529,SO-2024-02529,2024-06-30,-2,
DSP-2024-02530,SO-2024-02530,2024-07-03,1,Material shortage
DSP-2024-02531,SO-2024-02531,2024-07-08,-2,
DSP-2024-02532,SO-2024-02532,2024-07-14,3,Logistics scheduling
DSP-2024-02533,SO-2024-02533,2024-07-20,4,Customer reschedule
DSP-2024-02534,SO-2024-02534,2024-06-28,0,
DSP-2024-02535,SO-2024-02535,2024-06-20,7,Customer reschedule
DSP-2024-02536,SO-2024-02536,2024-06-24,-2,
DSP-2024-02537,SO-2024-02537,2024-06-30,0,
DSP-2024-02538,SO-2024-02538,2024-06-10,0,
DSP-2024-02539,SO-2024-02539,2024-06-26,-2,
DSP-2024-02540,SO-2024-02540,2024-07-09,-2,
DSP-2024-02541,SO-2024-02541,2024-06-22,0,
DSP-2024-02542,SO-2024-02542,2024-07-01,1,QC hold
DSP-2024-02543,SO-2024-02543,2024-06-23,-2,
DSP-2024-02544,SO-2024-02544,2024-07-07,1,Material shortage
DSP-2024-02545,SO-2024-02545,2024-06-17,-1,
DSP-2024-02546,SO-2024-02546,2024-07-09,-1,
DSP-2024-02547,SO-2024-02547,2024-06-30,2,Packaging delay
DSP-2024-02548,SO-2024-02548,2024-06-25,0,
DSP-2024-02549,SO-2024-02549,2024-06-08,-1,
DSP-2024-02550,SO-2024-02550,2024-07-13,-2,
DSP-2024-02551,SO-2024-02551,2024-07-07,3,Packaging delay
DSP-2024-02552,SO-2024-02552,2024-06-21,-1,
DSP-2024-02553,SO-2024-02553,2024-07-03,0,
DSP-2024-02554,SO-2024-02554,2024-07-12,-2,
DSP-2024-02555,SO-2024-02555,2024-06-23,0,
DSP-2024-02556,SO-2024-02556,2024-06-27,8,Material shortage
DSP-2024-02557,SO-2024-02557,2024-07-04,0,
DSP-2024-02558,SO-2024-02558,2024-06-14,-2,
DSP-2024-02559,SO-2024-02559,2024-07-13,0,
DSP-2024-02560,SO-2024-02560,2024-06-26,4,Production backlog
DSP-2024-02561,SO-2024-02561,2024-06-23,1,Customer reschedule
DSP-2024-02562,SO-2024-02562,2024-06-11,-2,
DSP-2024-02563,SO-2024-02563,2024-06-30,-1,
DSP-2024-02564,SO-2024-02564,2024-07-11,-1,
DSP-2024-02565,SO-2024-02565,2024-07-04,-1,
DSP-2024-02566,SO-2024-02566,2024-06-09,0,
DSP-2024-02567,SO-2024-02567,2024-07-12,3,Packaging delay
DSP-2024-02568,SO-2024-02568,2024-06-23,-2,
DSP-2024-02569,SO-2024-02569,2024-06-23,0,
DSP-2024-02570,SO-2024-02570,2024-06-18,-2,
DSP-2024-02571,SO-2024-02571,2024-07-19,1,Production backlog
DSP-2024-02572,SO-2024-02572,2024-06-30,2,Customer reschedule
DSP-2024-02573,SO-2024-02573,2024-07-06,3,QC hold
DSP-2024-02574,SO-2024-02574,2024-07-04,-1,
DSP-2024-02575,SO-2024-02575,2024-06-13,0,
DSP-2024-02576,SO-2024-02576,2024-06-23,-2,
DSP-2024-02577,SO-2024-02577,2024-07-11,1,Packaging delay
DSP-2024-02578,SO-2024-02578,2024-06-10,-1,
DSP-2024-02579,SO-2024-02579,2024-07-14,5,Material shortage
DSP-2024-02580,SO-2024-02580,2024-06-26,0,
DSP-2024-02581,SO-2024-02581,2024-06-30,4,QC hold
DSP-2024-02582,SO-2024-02582,2024-07-09,5,Logistics scheduling
DSP-2024-02583,SO-2024-02583,2024-06-16,-2,
DSP-2024-02584,SO-2024-02584,2024-06-12,0,
DSP-2024-02585,SO-2024-02585,2024-07-05,2,Material shortage
DSP-2024-02586,SO-2024-02586,2024-06-24,0,
DSP-2024-02587,SO-2024-02587,2024-06-17,-2,
DSP-2024-02588,SO-2024-02588,2024-07-11,0,
DSP-2024-02589,SO-2024-02589,2024-07-17,-1,
DSP-2024-02590,SO-2024-02590,2024-07-05,0,
DSP-2024-02591,SO-2024-02591,2024-07-11,0,
DSP-2024-02592,SO-2024-02592,2024-07-08,-2,
DSP-2024-02593,SO-2024-02593,2024-07-10,1,Customer reschedule
DSP-2024-02594,SO-2024-02594,2024-06-21,-2,
DSP-2024-02595,SO-2024-02595,2024-06-28,-1,
DSP-2024-02596,SO-2024-02596,2024-06-28,1,Packaging delay
DSP-2024-02597,SO-2024-02597,2024-06-13,-2,
DSP-2024-02598,SO-2024-02598,2024-06-23,0,
DSP-2024-02599,SO-2024-02599,2024-06-18,-2,
DSP-2024-02600,SO-2024-02600,2024-06-24,-1,
DSP-2024-02601,SO-2024-02601,2024-07-06,0,
DSP-2024-02602,SO-2024-02602,2024-06-25,0,
DSP-2024-02603,SO-2024-02603,2024-06-29,-1,
DSP-2024-02604,SO-2024-02604,2024-07-01,-1,
DSP-2024-02605,SO-2024-02605,2024-06-27,-1,
DSP-2024-02606,SO-2024-02606,2024-07-03,-2,
DSP-2024-02607,SO-2024-02607,2024-06-28,0,
DSP-2024-02608,SO-2024-02608,2024-06-07,0,
DSP-2024-02609,SO-2024-02609,2024-06-28,-1,
DSP-2024-02610,SO-2024-02610,2024-07-15,2,Material shortage
DSP-2024-02611,SO-2024-02611,2024-07-11,-2,
DSP-2024-02612,SO-2024-02612,2024-07-03,-1,
DSP-2024-02613,SO-2024-02613,2024-06-22,-2,
DSP-2024-02614,SO-2024-02614,2024-07-08,0,
DSP-2024-02615,SO-2024-02615,2024-06-17,-1,
DSP-2024-02616,SO-2024-02616,2024-06-18,0,
DSP-2024-02617,SO-2024-02617,2024-06-29,2,Packaging delay
DSP-2024-02618,SO-2024-02618,2024-07-16,1,Packaging delay
DSP-2024-02619,SO-2024-02619,2024-06-26,5,Customer reschedule
DSP-2024-02620,SO-2024-02620,2024-07-24,10,Packaging delay
DSP-2024-02621,SO-2024-02621,2024-06-30,3,Production backlog
DSP-2024-02622,SO-2024-02622,2024-07-05,3,Customer reschedule
DSP-2024-02623,SO-2024-02623,2024-07-07,0,
DSP-2024-02624,SO-2024-02624,2024-07-13,-1,
DSP-2024-02625,SO-2024-02625,2024-07-01,-2,
DSP-2024-02626,SO-2024-02626,2024-07-04,-1,
DSP-2024-02627,SO-2024-02627,2024-06-24,-1,
DSP-2024-02628,SO-2024-02628,2024-07-11,-2,
