qc_id,batch_id,stage,sku,inspected_date,units_inspected,units_passed,units_rejected,defect_reason
1188,B-000594,PACKAGING_QC,IND-HBU-001,2023-05-06,326,322,4,POOR_PACKAGING
1189,B-000595,PRODUCTION_QC,OUT-FLD-001,2023-05-08,382,370,12,DUST_CONTAMINATION
1190,B-000595,PACKAGING_QC,OUT-FLD-001,2023-05-08,370,367,3,DUST_CONTAMINATION
1191,B-000596,PRODUCTION_QC,OUT-FLD-001,2023-05-08,371,357,14,HOUSING_SCRATCH
1192,B-000596,PACKAGING_QC,OUT-FLD-001,2023-05-08,357,354,3,POOR_PACKAGING
1193,B-000597,PRODUCTION_QC,OUT-FLD-001,2023-05-08,408,392,16,FLICKER
1194,B-000597,PACKAGING_QC,OUT-FLD-001,2023-05-08,392,389,3,POOR_PACKAGING
1195,B-000598,PRODUCTION_QC,OUT-FLD-001,2023-05-08,327,313,14,DUST_CONTAMINATION
1196,B-000598,PACKAGING_QC,OUT-FLD-001,2023-05-08,313,305,8,POOR_PACKAGING
1197,B-000599,PRODUCTION_QC,IND-HBU-001,2023-05-08,262,252,10,SOLDER_FAIL
1198,B-000599,PACKAGING_QC,IND-HBU-001,2023-05-08,252,249,3,DRIVER_FAULT
1199,B-000600,PRODUCTION_QC,IND-HBU-001,2023-05-08,277,265,12,FLICKER
1200,B-000600,PACKAGING_QC,IND-HBU-001,2023-05-08,265,258,7,COLOR_CONTAMINATION
1201,B-000601,PRODUCTION_QC,OUT-FLD-001,2023-05-09,390,381,9,DRIVER_FAULT
1202,B-000601,PACKAGING_QC,OUT-FLD-001,2023-05-09,381,377,4,POOR_PACKAGING
1203,B-000602,PRODUCTION_QC,OUT-FLD-001,2023-05-09,300,291,9,SOLDER_FAIL
1204,B-000602,PACKAGING_QC,OUT-FLD-001,2023-05-09,291,287,4,COLOR_CONTAMINATION
1205,B-000603,PRODUCTION_QC,OUT-FLD-001,2023-05-09,352,338,14,HOUSING_SCRATCH
1206,B-000603,PACKAGING_QC,OUT-FLD-001,2023-05-09,338,330,8,HOUSING_DAMAGE_ASSEMBLY
1207,B-000604,PRODUCTION_QC,OUT-FLD-001,2023-05-09,357,345,12,HOUSING_SCRATCH
1208,B-000604,PACKAGING_QC,OUT-FLD-001,2023-05-09,345,341,4,DUST_CONTAMINATION
1209,B-000605,PRODUCTION_QC,IND-HBU-001,2023-05-09,264,255,9,FLICKER
1210,B-000605,PACKAGING_QC,IND-HBU-001,2023-05-09,255,249,6,POOR_PACKAGING
1211,B-000606,PRODUCTION_QC,IND-HBU-001,2023-05-09,268,257,11,DUST_CONTAMINATION
1212,B-000606,PACKAGING_QC,IND-HBU-001,2023-05-09,257,252,5,DUST_CONTAMINATION
1213,B-000607,PRODUCTION_QC,OUT-FLD-001,2023-05-10,423,409,14,DRIVER_FAULT
1214,B-000607,PACKAGING_QC,OUT-FLD-001,2023-05-10,409,402,7,FLICKER
1215,B-000608,PRODUCTION_QC,OUT-FLD-001,2023-05-10,254,245,9,HOUSING_SCRATCH
1216,B-000608,PACKAGING_QC,OUT-FLD-001,2023-05-10,245,240,5,HOUSING_DAMAGE_ASSEMBLY
1217,B-000609,PRODUCTION_QC,IND-WGL-001,2023-05-10,349,346,3,POOR_PACKAGING
1218,B-000609,PACKAGING_QC,IND-WGL-001,2023-05-10,346,343,3,HOUSING_DAMAGE_ASSEMBLY
1219,B-000610,PRODUCTION_QC,IND-WGL-001,2023-05-10,529,515,14,POOR_PACKAGING
1220,B-000610,PACKAGING_QC,IND-WGL-001,2023-05-10,515,511,4,HOUSING_SCRATCH
1221,B-000611,PRODUCTION_QC,IND-COB-001,2023-05-10,755,738,17,DRIVER_FAULT
1222,B-000611,PACKAGING_QC,IND-COB-001,2023-05-10,738,732,6,FLICKER
1223,B-000612,PRODUCTION_QC,IND-COB-001,2023-05-10,972,946,26,SOLDER_FAIL
1224,B-000612,PACKAGING_QC,IND-COB-001,2023-05-10,946,933,13,POOR_PACKAGING
1225,B-000613,PRODUCTION_QC,IND-WGL-001,2023-05-11,489,477,12,DUST_CONTAMINATION
1226,B-000613,PACKAGING_QC,IND-WGL-001,2023-05-11,477,469,8,POOR_PACKAGING
1227,B-000614,PRODUCTION_QC,IND-WGL-001,2023-05-11,571,555,16,HOUSING_SCRATCH
1228,B-000614,PACKAGING_QC,IND-WGL-001,2023-05-11,555,554,1,POOR_PACKAGING
1229,B-000615,PRODUCTION_QC,IND-WGL-001,2023-05-11,601,582,19,DRIVER_FAULT
1230,B-000615,PACKAGING_QC,IND-WGL-001,2023-05-11,582,576,6,DRIVER_FAULT
1231,B-000616,PRODUCTION_QC,IND-WGL-001,2023-05-11,540,521,19,POOR_PACKAGING
1232,B-000616,PACKAGING_QC,IND-WGL-001,2023-05-11,521,515,6,POOR_PACKAGING
1233,B-000617,PRODUCTION_QC,IND-COB-001,2023-05-11,891,872,19,SOLDER_FAIL
1234,B-000617,PACKAGING_QC,IND-COB-001,2023-05-11,872,867,5,SOLDER_FAIL
1235,B-000618,PRODUCTION_QC,IND-COB-001,2023-05-11,822,800,22,DUST_CONTAMINATION
1236,B-000618,PACKAGING_QC,IND-COB-001,2023-05-11,800,793,7,DUST_CONTAMINATION
1237,B-000619,PRODUCTION_QC,IND-WGL-001,2023-05-12,656,646,10,HOUSING_SCRATCH
1238,B-000619,PACKAGING_QC,IND-WGL-001,2023-05-12,646,645,1,HOUSING_SCRATCH
1239,B-000620,PRODUCTION_QC,IND-COB-001,2023-05-12,985,964,21,FLICKER
1240,B-000620,PACKAGING_QC,IND-COB-001,2023-05-12,964,963,1,HOUSING_DAMAGE_ASSEMBLY
1241,B-000621,PRODUCTION_QC,IND-WGL-001,2023-05-12,620,609,11,SOLDER_FAIL
1242,B-000621,PACKAGING_QC,IND-WGL-001,2023-05-12,609,598,11,POOR_PACKAGING
1243,B-000622,PRODUCTION_QC,IND-WGL-001,2023-05-12,527,518,9,HOUSING_SCRATCH
1244,B-000622,PACKAGING_QC,IND-WGL-001,2023-05-12,518,512,6,DUST_CONTAMINATION
1245,B-000623,PRODUCTION_QC,IND-COB-001,2023-05-12,902,878,24,POOR_PACKAGING
1246,B-000623,PACKAGING_QC,IND-COB-001,2023-05-12,878,871,7,POOR_PACKAGING
1247,B-000624,PRODUCTION_QC,IND-COB-001,2023-05-12,781,755,26,SOLDER_FAIL
1248,B-000624,PACKAGING_QC,IND-COB-001,2023-05-12,755,744,11,COLOR_CONTAMINATION
1249,B-000625,PRODUCTION_QC,IND-COB-001,2023-05-13,948,924,24,HOUSING_SCRATCH
1250,B-000625,PACKAGING_QC,IND-COB-001,2023-05-13,924,918,6,POOR_PACKAGING
1251,B-000626,PRODUCTION_QC,OUT-FLD-001,2023-05-13,346,332,14,HOUSING_DAMAGE_ASSEMBLY
1252,B-000626,PACKAGING_QC,OUT-FLD-001,2023-05-13,332,325,7,DRIVER_FAULT
1253,B-000627,PRODUCTION_QC,IND-PAN-001,2023-05-13,539,516,23,FLICKER
1254,B-000627,PACKAGING_QC,IND-PAN-001,2023-05-13,516,507,9,DUST_CONTAMINATION
1255,B-000628,PRODUCTION_QC,IND-COB-001,2023-05-15,977,955,22,HOUSING_SCRATCH
1256,B-000628,PACKAGING_QC,IND-COB-001,2023-05-15,955,947,8,DUST_CONTAMINATION
1257,B-000629,PRODUCTION_QC,IND-COB-001,2023-05-15,1018,1002,16,HOUSING_DAMAGE_ASSEMBLY
1258,B-000629,PACKAGING_QC,IND-COB-001,2023-05-15,1002,1000,2,DUST_CONTAMINATION
1259,B-000630,PRODUCTION_QC,OUT-FLD-001,2023-05-15,332,319,13,DUST_CONTAMINATION
1260,B-000630,PACKAGING_QC,OUT-FLD-001,2023-05-15,319,316,3,POOR_PACKAGING
1261,B-000631,PRODUCTION_QC,OUT-FLD-001,2023-05-15,363,348,15,DUST_CONTAMINATION
1262,B-000631,PACKAGING_QC,OUT-FLD-001,2023-05-15,348,342,6,HOUSING_SCRATCH
1263,B-000632,PRODUCTION_QC,IND-PAN-001,2023-05-15,507,484,23,HOUSING_SCRATCH
1264,B-000632,PACKAGING_QC,IND-PAN-001,2023-05-15,484,475,9,POOR_PACKAGING
1265,B-000633,PRODUCTION_QC,IND-PAN-001,2023-05-15,435,416,19,SOLDER_FAIL
1266,B-000633,PACKAGING_QC,IND-PAN-001,2023-05-15,416,410,6,SOLDER_FAIL
1267,B-000634,PRODUCTION_QC,IND-COB-001,2023-05-16,863,842,21,HOUSING_DAMAGE_ASSEMBLY
1268,B-000634,PACKAGING_QC,IND-COB-001,2023-05-16,842,832,10,POOR_PACKAGING
1269,B-000635,PRODUCTION_QC,IND-EPL-001,2023-05-16,379,366,13,HOUSING_DAMAGE_ASSEMBLY
1270,B-000635,PACKAGING_QC,IND-EPL-001,2023-05-16,366,360,6,POOR_PACKAGING
1271,B-000636,PRODUCTION_QC,OUT-FLD-001,2023-05-16,382,369,13,HOUSING_SCRATCH
1272,B-000636,PACKAGING_QC,OUT-FLD-001,2023-05-16,369,366,3,DUST_CONTAMINATION
1273,B-000637,PRODUCTION_QC,OUT-FLD-001,2023-05-16,362,350,12,DRIVER_FAULT
1274,B-000637,PACKAGING_QC,OUT-FLD-001,2023-05-16,350,349,1,HOUSING_DAMAGE_ASSEMBLY
1275,B-000638,PRODUCTION_QC,IND-PAN-001,2023-05-16,600,586,14,POOR_PACKAGING
1276,B-000638,PACKAGING_QC,IND-PAN-001,2023-05-16,586,577,9,FLICKER
1277,B-000639,PRODUCTION_QC,IND-PAN-001,2023-05-16,498,478,20,COLOR_CONTAMINATION
1278,B-000639,PACKAGING_QC,IND-PAN-001,2023-05-16,478,471,7,HOUSING_SCRATCH
1279,B-000640,PRODUCTION_QC,IND-EPL-001,2023-05-17,451,436,15,DRIVER_FAULT
1280,B-000640,PACKAGING_QC,IND-EPL-001,2023-05-17,436,434,2,POOR_PACKAGING
1281,B-000641,PRODUCTION_QC,IND-EPL-001,2023-05-17,497,480,17,COLOR_CONTAMINATION
1282,B-000641,PACKAGING_QC,IND-EPL-001,2023-05-17,480,476,4,DUST_CONTAMINATION
1283,B-000642,PRODUCTION_QC,OUT-FLD-001,2023-05-17,344,329,15,POOR_PACKAGING
1284,B-000642,PACKAGING_QC,OUT-FLD-001,2023-05-17,329,323,6,DUST_CONTAMINATION
1285,B-000643,PRODUCTION_QC,OUT-FLD-001,2023-05-17,333,320,13,HOUSING_DAMAGE_ASSEMBLY
1286,B-000643,PACKAGING_QC,OUT-FLD-001,2023-05-17,320,315,5,FLICKER
1287,B-000644,PRODUCTION_QC,IND-PAN-001,2023-05-17,524,506,18,FLICKER
1288,B-000644,PACKAGING_QC,IND-PAN-001,2023-05-17,506,499,7,POOR_PACKAGING
1289,B-000645,PRODUCTION_QC,IND-PAN-001,2023-05-17,477,464,13,HOUSING_DAMAGE_ASSEMBLY
1290,B-000645,PACKAGING_QC,IND-PAN-001,2023-05-17,464,457,7,HOUSING_DAMAGE_ASSEMBLY
1291,B-000646,PRODUCTION_QC,IND-PAN-001,2023-05-18,461,444,17,HOUSING_SCRATCH
1292,B-000646,PACKAGING_QC,IND-PAN-001,2023-05-18,444,440,4,HOUSING_DAMAGE_ASSEMBLY
1293,B-000647,PRODUCTION_QC,IND-PAN-001,2023-05-18,465,454,11,FLICKER
1294,B-000647,PACKAGING_QC,IND-PAN-001,2023-05-18,454,444,10,HOUSING_SCRATCH
1295,B-000648,PRODUCTION_QC,OUT-FLD-001,2023-05-18,329,314,15,FLICKER
1296,B-000648,PACKAGING_QC,OUT-FLD-001,2023-05-18,314,309,5,FLICKER
1297,B-000649,PRODUCTION_QC,OUT-FLD-001,2023-05-18,341,332,9,SOLDER_FAIL
1298,B-000649,PACKAGING_QC,OUT-FLD-001,2023-05-18,332,326,6,COLOR_CONTAMINATION
1299,B-000650,PRODUCTION_QC,IND-PAN-001,2023-05-18,368,348,20,HOUSING_SCRATCH
1300,B-000650,PACKAGING_QC,IND-PAN-001,2023-05-18,348,341,7,POOR_PACKAGING
1301,B-000651,PRODUCTION_QC,IND-PAN-001,2023-05-18,500,478,22,HOUSING_SCRATCH
1302,B-000651,PACKAGING_QC,IND-PAN-001,2023-05-18,478,470,8,HOUSING_DAMAGE_ASSEMBLY
1303,B-000652,PRODUCTION_QC,IND-PAN-001,2023-05-19,599,573,26,HOUSING_SCRATCH
1304,B-000652,PACKAGING_QC,IND-PAN-001,2023-05-19,573,561,12,COLOR_CONTAMINATION
1305,B-000653,PRODUCTION_QC,IND-PAN-001,2023-05-19,393,380,13,DUST_CONTAMINATION
1306,B-000653,PACKAGING_QC,IND-PAN-001,2023-05-19,380,375,5,COLOR_CONTAMINATION
1307,B-000654,PRODUCTION_QC,IND-BLB-001,2023-05-19,1152,1125,27,HOUSING_DAMAGE_ASSEMBLY
1308,B-000654,PACKAGING_QC,IND-BLB-001,2023-05-19,1125,1114,11,POOR_PACKAGING
1309,B-000655,PRODUCTION_QC,IND-BLB-001,2023-05-19,1676,1664,12,HOUSING_SCRATCH
1310,B-000655,PACKAGING_QC,IND-BLB-001,2023-05-19,1664,1634,30,DRIVER_FAULT
1311,B-000656,PRODUCTION_QC,IND-HBU-001,2023-05-19,299,289,10,DRIVER_FAULT
1312,B-000656,PACKAGING_QC,IND-HBU-001,2023-05-19,289,283,6,FLICKER
1313,B-000657,PRODUCTION_QC,IND-HBU-001,2023-05-19,306,293,13,COLOR_CONTAMINATION
1314,B-000657,PACKAGING_QC,IND-HBU-001,2023-05-19,293,289,4,POOR_PACKAGING
1315,B-000658,PRODUCTION_QC,IND-EPL-001,2023-05-20,493,474,19,SOLDER_FAIL
1316,B-000658,PACKAGING_QC,IND-EPL-001,2023-05-20,474,471,3,DUST_CONTAMINATION
1317,B-000659,PRODUCTION_QC,IND-BLB-001,2023-05-20,1556,1517,39,HOUSING_SCRATCH
1318,B-000659,PACKAGING_QC,IND-BLB-001,2023-05-20,1517,1496,21,POOR_PACKAGING
1319,B-000660,PRODUCTION_QC,IND-HBU-001,2023-05-20,328,315,13,DRIVER_FAULT
1320,B-000660,PACKAGING_QC,IND-HBU-001,2023-05-20,315,309,6,POOR_PACKAGING
1321,B-000661,PRODUCTION_QC,IND-EPL-001,2023-05-22,538,525,13,DRIVER_FAULT
1322,B-000661,PACKAGING_QC,IND-EPL-001,2023-05-22,525,516,9,LUMEN_OUT_OF_SPEC
1323,B-000662,PRODUCTION_QC,IND-EPL-001,2023-05-22,372,360,12,DRIVER_FAULT
1324,B-000662,PACKAGING_QC,IND-EPL-001,2023-05-22,360,354,6,HOUSING_DAMAGE_ASSEMBLY
1325,B-000663,PRODUCTION_QC,IND-BLB-001,2023-05-22,1530,1496,34,DUST_CONTAMINATION
1326,B-000663,PACKAGING_QC,IND-BLB-001,2023-05-22,1496,1482,14,DUST_CONTAMINATION
1327,B-000664,PRODUCTION_QC,IND-BLB-001,2023-05-22,1696,1663,33,LUMEN_OUT_OF_SPEC
1328,B-000664,PACKAGING_QC,IND-BLB-001,2023-05-22,1663,1653,10,HOUSING_SCRATCH
1329,B-000665,PRODUCTION_QC,IND-HBU-001,2023-05-22,301,289,12,COLOR_CONTAMINATION
1330,B-000665,PACKAGING_QC,IND-HBU-001,2023-05-22,289,281,8,SOLDER_FAIL
1331,B-000666,PRODUCTION_QC,IND-HBU-001,2023-05-22,283,270,13,HOUSING_SCRATCH
1332,B-000666,PACKAGING_QC,IND-HBU-001,2023-05-22,270,266,4,POOR_PACKAGING
1333,B-000667,PRODUCTION_QC,IND-EPL-001,2023-05-23,510,493,17,FLICKER
1334,B-000667,PACKAGING_QC,IND-EPL-001,2023-05-23,493,487,6,DUST_CONTAMINATION
1335,B-000668,PRODUCTION_QC,IND-EPL-001,2023-05-23,450,435,15,HOUSING_SCRATCH
1336,B-000668,PACKAGING_QC,IND-EPL-001,2023-05-23,435,429,6,LUMEN_OUT_OF_SPEC
1337,B-000669,PRODUCTION_QC,OUT-FLD-001,2023-05-23,312,303,9,DRIVER_FAULT
1338,B-000669,PACKAGING_QC,OUT-FLD-001,2023-05-23,303,302,1,HOUSING_DAMAGE_ASSEMBLY
1339,B-000670,PRODUCTION_QC,OUT-FLD-001,2023-05-23,342,330,12,SOLDER_FAIL
1340,B-000670,PACKAGING_QC,OUT-FLD-001,2023-05-23,330,325,5,FLICKER
1341,B-000671,PRODUCTION_QC,IND-HBU-001,2023-05-23,314,299,15,DUST_CONTAMINATION
1342,B-000671,PACKAGING_QC,IND-HBU-001,2023-05-23,299,294,5,DRIVER_FAULT
1343,B-000672,PRODUCTION_QC,IND-HBU-001,2023-05-23,293,283,10,DRIVER_FAULT
1344,B-000672,PACKAGING_QC,IND-HBU-001,2023-05-23,283,280,3,DUST_CONTAMINATION
1345,B-000673,PRODUCTION_QC,IND-EPL-001,2023-05-24,523,505,18,LUMEN_OUT_OF_SPEC
1346,B-000673,PACKAGING_QC,IND-EPL-001,2023-05-24,505,498,7,LUMEN_OUT_OF_SPEC
1347,B-000674,PRODUCTION_QC,IND-BAT-001,2023-05-24,696,679,17,DUST_CONTAMINATION
1348,B-000674,PACKAGING_QC,IND-BAT-001,2023-05-24,679,670,9,HOUSING_SCRATCH
1349,B-000675,PRODUCTION_QC,OUT-FLD-001,2023-05-24,440,430,10,FLICKER
1350,B-000675,PACKAGING_QC,OUT-FLD-001,2023-05-24,430,423,7,HOUSING_DAMAGE_ASSEMBLY
1351,B-000676,PRODUCTION_QC,OUT-FLD-001,2023-05-24,366,354,12,HOUSING_DAMAGE_ASSEMBLY
1352,B-000676,PACKAGING_QC,OUT-FLD-001,2023-05-24,354,345,9,DUST_CONTAMINATION
1353,B-000677,PRODUCTION_QC,IND-HBU-001,2023-05-24,252,241,11,HOUSING_DAMAGE_ASSEMBLY
1354,B-000677,PACKAGING_QC,IND-HBU-001,2023-05-24,241,236,5,DRIVER_FAULT
1355,B-000678,PRODUCTION_QC,IND-HBU-001,2023-05-24,310,300,10,POOR_PACKAGING
1356,B-000678,PACKAGING_QC,IND-HBU-001,2023-05-24,300,296,4,POOR_PACKAGING
1357,B-000679,PRODUCTION_QC,IND-BAT-001,2023-05-25,696,681,15,POOR_PACKAGING
1358,B-000679,PACKAGING_QC,IND-BAT-001,2023-05-25,681,673,8,POOR_PACKAGING
1359,B-000680,PRODUCTION_QC,IND-BAT-001,2023-05-25,657,640,17,DUST_CONTAMINATION
1360,B-000680,PACKAGING_QC,IND-BAT-001,2023-05-25,640,636,4,SOLDER_FAIL
1361,B-000681,PRODUCTION_QC,OUT-FLD-001,2023-05-25,312,302,10,DUST_CONTAMINATION
1362,B-000681,PACKAGING_QC,OUT-FLD-001,2023-05-25,302,296,6,COLOR_CONTAMINATION
1363,B-000682,PRODUCTION_QC,OUT-STR-001,2023-05-25,237,226,11,SOLDER_FAIL
1364,B-000682,PACKAGING_QC,OUT-STR-001,2023-05-25,226,222,4,HOUSING_SCRATCH
1365,B-000683,PRODUCTION_QC,IND-HBU-001,2023-05-25,321,307,14,POOR_PACKAGING
1366,B-000683,PACKAGING_QC,IND-HBU-001,2023-05-25,307,303,4,POOR_PACKAGING
1367,B-000684,PRODUCTION_QC,OUT-FLD-001,2023-05-25,342,328,14,COLOR_CONTAMINATION
1368,B-000684,PACKAGING_QC,OUT-FLD-001,2023-05-25,328,323,5,DRIVER_FAULT
1369,B-000685,PRODUCTION_QC,IND-WGL-001,2023-05-26,568,556,12,DUST_CONTAMINATION
1370,B-000685,PACKAGING_QC,IND-WGL-001,2023-05-26,556,548,8,POOR_PACKAGING
1371,B-000686,PRODUCTION_QC,IND-WGL-001,2023-05-26,596,582,14,HOUSING_SCRATCH
1372,B-000686,PACKAGING_QC,IND-WGL-001,2023-05-26,582,577,5,HOUSING_SCRATCH
1373,B-000687,PRODUCTION_QC,OUT-STR-001,2023-05-26,223,213,10,POOR_PACKAGING
1374,B-000687,PACKAGING_QC,OUT-STR-001,2023-05-26,213,208,5,POOR_PACKAGING
1375,B-000688,PRODUCTION_QC,OUT-STR-001,2023-05-26,288,276,12,HOUSING_DAMAGE_ASSEMBLY
1376,B-000688,PACKAGING_QC,OUT-STR-001,2023-05-26,276,272,4,DRIVER_FAULT
1377,B-000689,PRODUCTION_QC,OUT-FLD-001,2023-05-26,291,279,12,FLICKER
1378,B-000689,PACKAGING_QC,OUT-FLD-001,2023-05-26,279,274,5,FLICKER
1379,B-000690,PRODUCTION_QC,OUT-FLD-001,2023-05-26,291,280,11,FLICKER
1380,B-000690,PACKAGING_QC,OUT-FLD-001,2023-05-26,280,275,5,DUST_CONTAMINATION
1381,B-000691,PRODUCTION_QC,IND-WGL-001,2023-05-27,557,548,9,HOUSING_SCRATCH
1382,B-000691,PACKAGING_QC,IND-WGL-001,2023-05-27,548,544,4,POOR_PACKAGING
1383,B-000692,PRODUCTION_QC,OUT-STR-001,2023-05-27,265,253,12,HOUSING_DAMAGE_ASSEMBLY
1384,B-000692,PACKAGING_QC,OUT-STR-001,2023-05-27,253,248,5,HOUSING_DAMAGE_ASSEMBLY
1385,B-000693,PRODUCTION_QC,OUT-FLD-001,2023-05-27,341,325,16,DUST_CONTAMINATION
1386,B-000693,PACKAGING_QC,OUT-FLD-001,2023-05-27,325,320,5,POOR_PACKAGING
1387,B-000694,PRODUCTION_QC,IND-WGL-001,2023-05-29,425,418,7,HOUSING_DAMAGE_ASSEMBLY
1388,B-000694,PACKAGING_QC,IND-WGL-001,2023-05-29,418,415,3,POOR_PACKAGING
1389,B-000695,PRODUCTION_QC,IND-WGL-001,2023-05-29,545,533,12,LUMEN_OUT_OF_SPEC
1390,B-000695,PACKAGING_QC,IND-WGL-001,2023-05-29,533,528,5,HOUSING_DAMAGE_ASSEMBLY
1391,B-000696,PRODUCTION_QC,OUT-STR-001,2023-05-29,295,285,10,HOUSING_SCRATCH
1392,B-000696,PACKAGING_QC,OUT-STR-001,2023-05-29,285,278,7,DUST_CONTAMINATION
1393,B-000697,PRODUCTION_QC,OUT-STR-001,2023-05-29,253,240,13,DUST_CONTAMINATION
1394,B-000697,PACKAGING_QC,OUT-STR-001,2023-05-29,240,236,4,POOR_PACKAGING
1395,B-000698,PRODUCTION_QC,OUT-FLD-001,2023-05-29,389,376,13,HOUSING_DAMAGE_ASSEMBLY
1396,B-000698,PACKAGING_QC,OUT-FLD-001,2023-05-29,376,372,4,POOR_PACKAGING
1397,B-000699,PRODUCTION_QC,OUT-FLD-001,2023-05-29,307,297,10,DUST_CONTAMINATION
1398,B-000699,PACKAGING_QC,OUT-FLD-001,2023-05-29,297,294,3,DUST_CONTAMINATION
1399,B-000700,PRODUCTION_QC,IND-WGL-001,2023-05-30,456,445,11,POOR_PACKAGING
1400,B-000700,PACKAGING_QC,IND-WGL-001,2023-05-30,445,442,3,POOR_PACKAGING
1401,B-000701,PRODUCTION_QC,IND-WGL-001,2023-05-30,548,535,13,DUST_CONTAMINATION
1402,B-000701,PACKAGING_QC,IND-WGL-001,2023-05-30,535,533,2,DUST_CONTAMINATION
1403,B-000702,PRODUCTION_QC,OUT-STR-001,2023-05-30,308,297,11,DRIVER_FAULT
1404,B-000702,PACKAGING_QC,OUT-STR-001,2023-05-30,297,292,5,DUST_CONTAMINATION
1405,B-000703,PRODUCTION_QC,OUT-STR-001,2023-05-30,232,220,12,HOUSING_DAMAGE_ASSEMBLY
1406,B-000703,PACKAGING_QC,OUT-STR-001,2023-05-30,220,214,6,POOR_PACKAGING
1407,B-000704,PRODUCTION_QC,OUT-FLD-001,2023-05-30,380,367,13,HOUSING_DAMAGE_ASSEMBLY
1408,B-000704,PACKAGING_QC,OUT-FLD-001,2023-05-30,367,358,9,HOUSING_SCRATCH
1409,B-000705,PRODUCTION_QC,OUT-FLD-001,2023-05-30,365,351,14,POOR_PACKAGING
1410,B-000705,PACKAGING_QC,OUT-FLD-001,2023-05-30,351,347,4,POOR_PACKAGING
1411,B-000706,PRODUCTION_QC,IND-WGL-001,2023-05-31,635,623,12,SOLDER_FAIL
1412,B-000706,PACKAGING_QC,IND-WGL-001,2023-05-31,623,614,9,POOR_PACKAGING
1413,B-000707,PRODUCTION_QC,IND-WGL-001,2023-05-31,640,628,12,FLICKER
1414,B-000707,PACKAGING_QC,IND-WGL-001,2023-05-31,628,627,1,COLOR_CONTAMINATION
1415,B-000708,PRODUCTION_QC,OUT-STR-001,2023-05-31,225,215,10,FLICKER
1416,B-000708,PACKAGING_QC,OUT-STR-001,2023-05-31,215,210,5,POOR_PACKAGING
1417,B-000709,PRODUCTION_QC,IND-HBU-001,2023-05-31,275,264,11,HOUSING_DAMAGE_ASSEMBLY
1418,B-000709,PACKAGING_QC,IND-HBU-001,2023-05-31,264,258,6,DRIVER_FAULT
1419,B-000710,PRODUCTION_QC,OUT-FLD-001,2023-05-31,340,324,16,POOR_PACKAGING
1420,B-000710,PACKAGING_QC,OUT-FLD-001,2023-05-31,324,318,6,HOUSING_DAMAGE_ASSEMBLY
1421,B-000711,PRODUCTION_QC,IND-EPL-001,2023-05-31,443,423,20,HOUSING_SCRATCH
1422,B-000711,PACKAGING_QC,IND-EPL-001,2023-05-31,423,412,11,LUMEN_OUT_OF_SPEC
1423,B-000712,PRODUCTION_QC,IND-WGL-001,2023-06-01,527,511,16,HOUSING_DAMAGE_ASSEMBLY
1424,B-000712,PACKAGING_QC,IND-WGL-001,2023-06-01,511,504,7,SOLDER_FAIL
1425,B-000713,PRODUCTION_QC,IND-BAT-001,2023-06-01,654,637,17,DUST_CONTAMINATION
1426,B-000713,PACKAGING_QC,IND-BAT-001,2023-06-01,637,629,8,DUST_CONTAMINATION
1427,B-000714,PRODUCTION_QC,IND-HBU-001,2023-06-01,267,256,11,SOLDER_FAIL
1428,B-000714,PACKAGING_QC,IND-HBU-001,2023-06-01,256,251,5,COLOR_CONTAMINATION
1429,B-000715,PRODUCTION_QC,IND-HBU-001,2023-06-01,268,259,9,DUST_CONTAMINATION
1430,B-000715,PACKAGING_QC,IND-HBU-001,2023-06-01,259,252,7,POOR_PACKAGING
1431,B-000716,PRODUCTION_QC,IND-EPL-001,2023-06-01,477,451,26,DRIVER_FAULT
1432,B-000716,PACKAGING_QC,IND-EPL-001,2023-06-01,451,447,4,POOR_PACKAGING
1433,B-000717,PRODUCTION_QC,IND-EPL-001,2023-06-01,494,475,19,HOUSING_DAMAGE_ASSEMBLY
1434,B-000717,PACKAGING_QC,IND-EPL-001,2023-06-01,475,464,11,SOLDER_FAIL
1435,B-000718,PRODUCTION_QC,IND-BAT-001,2023-06-02,729,711,18,FLICKER
1436,B-000718,PACKAGING_QC,IND-BAT-001,2023-06-02,711,704,7,HOUSING_DAMAGE_ASSEMBLY
1437,B-000719,PRODUCTION_QC,IND-BAT-001,2023-06-02,771,754,17,DUST_CONTAMINATION
1438,B-000719,PACKAGING_QC,IND-BAT-001,2023-06-02,754,748,6,POOR_PACKAGING
1439,B-000720,PRODUCTION_QC,OUT-FLD-001,2023-06-02,347,336,11,DUST_CONTAMINATION
1440,B-000720,PACKAGING_QC,OUT-FLD-001,2023-06-02,336,330,6,SOLDER_FAIL
1441,B-000721,PRODUCTION_QC,OUT-FLD-001,2023-06-02,340,330,10,HOUSING_SCRATCH
1442,B-000721,PACKAGING_QC,OUT-FLD-001,2023-06-02,330,326,4,POOR_PACKAGING
1443,B-000722,PRODUCTION_QC,IND-EPL-001,2023-06-02,521,499,22,HOUSING_DAMAGE_ASSEMBLY
1444,B-000722,PACKAGING_QC,IND-EPL-001,2023-06-02,499,493,6,SOLDER_FAIL
1445,B-000723,PRODUCTION_QC,IND-EPL-001,2023-06-02,398,379,19,POOR_PACKAGING
1446,B-000723,PACKAGING_QC,IND-EPL-001,2023-06-02,379,371,8,DUST_CONTAMINATION
