order_id,customer_id,sku,order_date,promised_date,qty_ordered,unit_price_eur,priority
SO-2023-01575,7,IND-BAT-001,2023-11-29,2023-12-15,356,18.66,Standard
SO-2023-01576,3,IND-HBU-001,2023-11-20,2023-12-06,90,82.65,Standard
SO-2023-01577,5,OUT-FLD-001,2023-11-15,2023-11-30,40,45.6,Standard
SO-2023-01578,6,OUT-STR-001,2023-11-17,2023-12-02,130,96.13,Standard
SO-2023-01579,3,IND-EPL-001,2023-11-15,2023-12-05,470,36.05,Standard
SO-2023-01580,7,IND-HBU-001,2023-11-24,2023-11-30,21,82.89,Urgent
SO-2023-01581,4,IND-BAT-001,2023-11-03,2023-11-21,132,18.83,Standard
SO-2023-01582,7,OUT-STR-001,2023-11-17,2023-12-01,148,97.17,Standard
SO-2023-01583,2,IND-BLB-001,2023-11-30,2023-12-20,100,3.94,Standard
SO-2023-01584,2,IND-EPL-001,2023-11-02,2023-11-18,89,36.38,Standard
SO-2023-01585,4,IND-COB-001,2023-11-17,2023-12-05,55,14.23,Standard
SO-2023-01586,7,IND-HBU-001,2023-11-02,2023-11-16,17,82.52,Standard
SO-2023-01587,1,OUT-FLD-001,2023-11-20,2023-12-09,92,47.87,Standard
SO-2023-01588,3,OUT-STR-001,2023-11-08,2023-11-18,153,98.95,Urgent
SO-2023-01589,5,IND-WGL-001,2023-11-21,2023-12-08,42,26.34,Standard
SO-2023-01590,5,OUT-FLD-001,2023-11-10,2023-11-28,95,48.69,Standard
SO-2023-01591,4,IND-COB-001,2023-12-01,2023-12-05,41,14.37,VIP
SO-2023-01592,3,IND-EPL-001,2023-11-10,2023-11-28,259,35.97,Standard
SO-2023-01593,7,IND-HBU-001,2023-11-24,2023-12-12,20,82.41,Standard
SO-2023-01594,5,IND-BLB-001,2023-11-21,2023-12-10,132,3.75,Standard
SO-2023-01595,2,OUT-STR-001,2023-11-02,2023-11-19,106,97.6,Standard
SO-2023-01596,2,IND-BAT-001,2023-11-20,2023-12-04,383,18.84,Standard
SO-2023-01597,3,IND-HBU-001,2023-11-15,2023-11-24,30,82.22,Urgent
SO-2023-01598,7,OUT-STR-001,2023-11-29,2023-12-06,194,97.12,Urgent
SO-2023-01599,7,IND-EPL-001,2023-11-02,2023-11-22,79,36.12,Standard
SO-2023-01600,7,IND-BAT-001,2023-11-13,2023-12-03,93,18.54,Standard
SO-2023-01601,3,IND-BAT-001,2023-11-13,2023-12-04,90,18.5,Standard
SO-2023-01602,2,IND-WGL-001,2023-11-08,2023-11-29,15,26.09,Standard
SO-2023-01603,2,IND-BLB-001,2023-11-23,2023-11-30,375,3.92,Urgent
SO-2023-01604,1,IND-BAT-001,2023-11-29,2023-12-13,358,18.58,Standard
SO-2023-01605,4,IND-BAT-001,2023-11-24,2023-12-04,91,18.76,Urgent
SO-2023-01606,6,IND-HBU-001,2023-11-22,2023-12-06,28,80.37,Standard
SO-2023-01607,2,OUT-STR-001,2023-11-14,2023-12-04,126,97.82,Standard
SO-2023-01608,6,IND-PAN-001,2023-11-08,2023-11-22,346,30.3,Standard
SO-2023-01609,1,IND-WGL-001,2023-11-06,2023-11-12,74,26.38,Urgent
SO-2023-01610,5,OUT-STR-001,2023-11-02,2023-11-16,48,97.21,Standard
SO-2023-01611,2,IND-BLB-001,2023-11-29,2023-12-13,498,3.92,Standard
SO-2023-01612,7,IND-COB-001,2023-11-30,2023-12-20,41,14.38,Standard
SO-2023-01613,2,IND-BLB-001,2023-11-29,2023-12-17,396,3.96,Standard
SO-2023-01614,6,OUT-STR-001,2023-11-06,2023-11-25,78,97.31,Standard
SO-2023-01615,3,IND-HBU-001,2023-11-28,2023-12-12,26,82.28,Standard
SO-2023-01616,2,IND-EPL-001,2023-11-15,2023-11-23,224,36.25,Urgent
SO-2023-01617,2,IND-BAT-001,2023-11-14,2023-11-20,70,18.85,Urgent
SO-2023-01618,5,IND-COB-001,2023-11-16,2023-11-22,49,13.33,Urgent
SO-2023-01619,5,IND-WGL-001,2023-11-09,2023-11-23,80,24.57,Standard
SO-2023-01620,3,IND-EPL-001,2023-11-29,2023-12-18,451,36.39,Standard
SO-2023-01621,5,IND-HBU-001,2023-11-08,2023-11-24,95,83.35,Standard
SO-2023-01622,4,OUT-STR-001,2023-11-20,2023-12-09,72,97.62,Standard
SO-2023-01623,6,IND-COB-001,2023-11-21,2023-11-25,57,13.63,VIP
SO-2023-01624,3,OUT-STR-001,2023-11-09,2023-11-25,121,97.97,Standard
SO-2023-01625,4,IND-BLB-001,2023-12-29,2024-01-05,101,3.93,Urgent
SO-2023-01626,5,OUT-STR-001,2023-12-12,2024-01-01,156,97.11,Standard
SO-2023-01627,2,OUT-STR-001,2023-12-26,2024-01-09,82,98.65,Standard
SO-2023-01628,3,IND-WGL-001,2023-12-05,2023-12-11,17,26.4,VIP
SO-2023-01629,2,OUT-STR-001,2023-12-04,2023-12-19,197,98.66,Standard
SO-2023-01630,1,OUT-STR-001,2023-12-29,2024-01-13,154,99.29,Standard
SO-2023-01631,2,OUT-FLD-001,2023-12-13,2023-12-19,180,48.51,Urgent
SO-2023-01632,3,IND-WGL-001,2023-12-29,2024-01-05,52,25.97,VIP
SO-2023-01633,5,IND-PAN-001,2023-12-15,2023-12-31,472,28.81,Standard
SO-2023-01634,3,OUT-STR-001,2023-12-26,2024-01-14,148,98.95,Standard
SO-2023-01635,3,OUT-FLD-001,2023-12-14,2023-12-18,180,48.6,VIP
SO-2023-01636,2,IND-EPL-001,2023-12-13,2023-12-31,230,36.53,Standard
SO-2023-01637,7,IND-HBU-001,2023-12-15,2024-01-02,74,83.58,Standard
SO-2023-01638,5,OUT-FLD-001,2023-12-01,2023-12-18,21,45.96,Standard
SO-2023-01639,5,IND-WGL-001,2024-01-01,2024-01-07,90,26.43,Urgent
SO-2023-01640,1,IND-WGL-001,2023-12-05,2023-12-10,84,26.14,VIP
SO-2023-01641,1,IND-COB-001,2024-01-01,2024-01-11,58,14.12,Urgent
SO-2023-01642,3,OUT-STR-001,2023-12-11,2023-12-29,69,99.84,Standard
SO-2023-01643,1,IND-BAT-001,2023-12-21,2024-01-04,236,18.61,Standard
SO-2023-01644,4,IND-BAT-001,2023-12-27,2024-01-05,197,18.87,Urgent
SO-2023-01645,5,OUT-FLD-001,2023-12-22,2023-12-31,37,45.97,Urgent
SO-2023-01646,7,IND-WGL-001,2023-12-28,2024-01-02,95,26.47,Urgent
SO-2023-01647,4,IND-HBU-001,2023-12-18,2023-12-26,100,82.02,Urgent
SO-2023-01648,2,IND-COB-001,2023-12-18,2023-12-27,41,14.36,Urgent
SO-2023-01649,3,IND-BAT-001,2023-12-08,2023-12-23,83,18.59,Standard
SO-2023-01650,5,IND-PAN-001,2023-12-08,2023-12-13,158,29.86,Urgent
SO-2023-01651,5,IND-EPL-001,2023-12-13,2023-12-18,203,35.93,Urgent
SO-2023-01652,3,IND-PAN-001,2023-12-28,2024-01-02,225,30.37,VIP
SO-2023-01653,5,IND-BLB-001,2023-12-06,2023-12-12,275,3.93,VIP
SO-2023-01654,6,IND-COB-001,2024-01-01,2024-01-15,18,13.6,Standard
SO-2023-01655,2,IND-COB-001,2023-12-20,2024-01-03,82,14.06,Standard
SO-2023-01656,1,OUT-FLD-001,2023-12-28,2024-01-16,143,47.75,Standard
SO-2023-01657,4,IND-BLB-001,2023-12-19,2024-01-02,73,3.94,Standard
SO-2023-01658,7,IND-HBU-001,2023-12-27,2024-01-17,82,81.92,Standard
SO-2023-01659,2,IND-PAN-001,2023-12-07,2023-12-14,261,30.28,Urgent
SO-2023-01660,5,IND-PAN-001,2023-12-07,2023-12-24,237,30.06,Standard
SO-2023-01661,2,IND-PAN-001,2023-12-19,2024-01-07,56,30.7,Standard
SO-2023-01662,1,IND-WGL-001,2023-12-22,2024-01-06,91,26.27,Standard
SO-2023-01663,4,IND-EPL-001,2023-12-25,2024-01-15,446,36.5,Standard
SO-2023-01664,5,IND-PAN-001,2023-12-19,2024-01-06,487,30.92,Standard
SO-2023-01665,4,IND-BLB-001,2023-12-05,2023-12-08,364,3.89,VIP
SO-2023-01666,7,IND-BAT-001,2023-12-07,2023-12-17,343,18.53,Urgent
SO-2023-01667,3,IND-BAT-001,2023-12-14,2023-12-29,86,18.61,Standard
SO-2023-01668,5,IND-BAT-001,2023-12-13,2023-12-27,441,17.68,Standard
SO-2023-01669,1,IND-WGL-001,2024-01-01,2024-01-10,83,25.96,Urgent
SO-2023-01670,3,IND-EPL-001,2023-12-12,2023-12-22,273,36.03,Urgent
SO-2023-01671,4,OUT-FLD-001,2023-12-11,2023-12-31,35,48.22,Standard
SO-2023-01672,2,IND-BAT-001,2023-12-20,2024-01-05,447,18.83,Standard
SO-2023-01673,4,IND-EPL-001,2023-12-14,2023-12-31,401,35.98,Standard
SO-2023-01674,4,OUT-STR-001,2023-12-25,2024-01-08,79,97.63,Standard
SO-2023-01675,5,IND-WGL-001,2023-12-12,2023-12-22,32,24.72,Urgent
SO-2023-01676,5,OUT-STR-001,2023-12-12,2023-12-29,197,99.56,Standard
SO-2023-01677,3,IND-PAN-001,2023-12-04,2023-12-24,61,30.2,Standard
SO-2023-01678,2,IND-COB-001,2023-12-28,2024-01-12,46,14.36,Standard
SO-2023-01679,3,IND-PAN-001,2023-12-06,2023-12-16,215,30.62,Urgent
SO-2023-01680,4,OUT-STR-001,2023-12-22,2023-12-27,36,97.08,VIP
SO-2023-01681,7,IND-WGL-001,2023-12-12,2023-12-18,47,26.24,Urgent
SO-2023-01682,3,OUT-STR-001,2023-12-22,2023-12-29,29,97.68,Urgent
SO-2023-01683,2,OUT-STR-001,2023-12-18,2023-12-26,29,99.24,Urgent
SO-2023-01684,1,IND-BAT-001,2023-12-18,2024-01-06,454,18.54,Standard
SO-2023-01685,2,IND-WGL-001,2023-12-13,2023-12-30,74,26.56,Standard
SO-2023-01686,6,OUT-FLD-001,2023-12-28,2024-01-02,83,47.28,VIP
SO-2023-01687,1,IND-HBU-001,2023-12-28,2024-01-17,82,83.6,Standard
SO-2023-01688,5,OUT-FLD-001,2023-12-07,2023-12-26,103,46.29,Standard
SO-2023-01689,5,OUT-STR-001,2023-12-21,2023-12-28,74,98.55,Urgent
SO-2023-01690,5,OUT-FLD-001,2023-12-28,2024-01-07,175,46.75,Urgent
SO-2023-01691,5,IND-BLB-001,2023-12-28,2024-01-11,401,3.75,Standard
SO-2023-01692,1,IND-WGL-001,2023-12-01,2023-12-07,72,25.97,Urgent
SO-2023-01693,1,IND-EPL-001,2023-12-01,2023-12-19,418,35.81,Standard
SO-2023-01694,5,IND-WGL-001,2023-12-05,2023-12-24,51,25.73,Standard
SO-2023-01695,3,IND-BAT-001,2023-12-06,2023-12-23,152,18.84,Standard
SO-2023-01696,4,IND-EPL-001,2023-12-29,2024-01-18,117,35.94,Standard
SO-2023-01697,2,OUT-STR-001,2023-12-26,2024-01-05,62,99.6,Urgent
SO-2023-01698,3,IND-BLB-001,2024-01-01,2024-01-16,316,3.94,Standard
SO-2023-01699,4,IND-COB-001,2023-12-15,2024-01-03,81,14.29,Standard
SO-2023-01700,5,IND-HBU-001,2023-12-08,2023-12-27,97,79.39,Standard
SO-2023-01701,1,IND-BLB-001,2023-12-21,2023-12-30,297,3.98,Urgent
SO-2023-01702,7,IND-COB-001,2023-12-06,2023-12-24,91,14.22,Standard
SO-2023-01703,7,IND-EPL-001,2023-12-11,2023-12-27,454,36.24,Standard
SO-2023-01704,7,IND-BLB-001,2023-12-11,2024-01-01,60,3.92,Standard
SO-2023-01705,1,IND-HBU-001,2023-12-08,2023-12-26,82,82.0,Standard
SO-2023-01706,1,IND-BLB-001,2023-12-14,2023-12-24,447,3.88,Urgent
SO-2023-01707,7,IND-HBU-001,2023-12-12,2024-01-01,58,82.62,Standard
SO-2023-01708,5,IND-EPL-001,2023-12-13,2024-01-02,203,35.01,Standard
SO-2023-01709,2,IND-PAN-001,2023-12-15,2023-12-31,233,30.52,Standard
SO-2023-01710,5,IND-BAT-001,2023-12-20,2024-01-09,365,17.39,Standard
SO-2023-01711,5,IND-COB-001,2023-12-05,2023-12-15,97,13.68,Urgent
SO-2023-01712,2,IND-WGL-001,2023-12-22,2024-01-09,32,26.03,Standard
SO-2023-01713,5,IND-WGL-001,2023-12-13,2023-12-29,100,24.95,Standard
SO-2023-01714,3,IND-PAN-001,2023-12-26,2024-01-09,419,31.01,Standard
SO-2023-01715,3,IND-HBU-001,2023-12-20,2024-01-06,90,83.83,Standard
SO-2023-01716,4,IND-COB-001,2023-12-22,2024-01-08,79,14.23,Standard
SO-2023-01717,7,IND-COB-001,2023-12-29,2024-01-14,81,14.16,Standard
SO-2023-01718,7,OUT-STR-001,2023-12-29,2024-01-05,184,97.66,Urgent
SO-2023-01719,7,IND-EPL-001,2023-12-20,2024-01-08,490,36.0,Standard
SO-2023-01720,1,OUT-FLD-001,2023-12-12,2023-12-19,67,47.74,VIP
SO-2023-01721,3,IND-BLB-001,2023-12-12,2023-12-21,171,3.95,Urgent
SO-2023-01722,2,IND-PAN-001,2023-12-07,2023-12-28,182,30.47,Standard
SO-2023-01723,2,IND-WGL-001,2023-12-14,2024-01-02,96,26.41,Standard
SO-2023-01724,4,IND-PAN-001,2023-12-07,2023-12-25,140,30.92,Standard
SO-2023-01725,5,IND-HBU-001,2023-12-26,2024-01-14,79,80.43,Standard
SO-2023-01726,7,IND-HBU-001,2024-01-01,2024-01-08,90,81.93,Urgent
SO-2023-01727,1,OUT-FLD-001,2023-12-26,2024-01-03,91,48.14,Urgent
SO-2023-01728,5,IND-WGL-001,2024-01-01,2024-01-18,71,26.34,Standard
SO-2023-01729,1,IND-HBU-001,2023-12-13,2023-12-22,96,82.02,Urgent
SO-2023-01730,7,IND-BAT-001,2023-12-19,2024-01-02,310,18.34,Standard
SO-2023-01731,1,OUT-FLD-001,2023-12-21,2024-01-07,49,47.67,Standard
SO-2023-01732,3,IND-BLB-001,2023-12-06,2023-12-10,259,3.91,VIP
SO-2023-01733,4,OUT-STR-001,2023-12-13,2023-12-31,71,99.51,Standard
SO-2023-01734,7,IND-EPL-001,2023-12-18,2023-12-21,310,35.62,VIP
SO-2023-01735,1,OUT-STR-001,2023-12-28,2024-01-06,131,97.36,Urgent
SO-2023-01736,1,IND-COB-001,2023-12-18,2024-01-03,58,14.3,Standard
SO-2023-01737,3,IND-PAN-001,2023-12-18,2023-12-23,225,30.68,Urgent
SO-2023-01738,7,IND-COB-001,2023-12-11,2023-12-16,94,14.36,Urgent
SO-2023-01739,3,IND-COB-001,2023-12-28,2024-01-15,22,14.19,Standard
SO-2023-01740,3,IND-BLB-001,2024-01-01,2024-01-11,330,3.99,Urgent
SO-2023-01741,5,IND-WGL-001,2024-01-01,2024-01-21,53,26.65,Standard
SO-2023-01742,1,IND-PAN-001,2023-12-28,2024-01-05,59,30.56,Urgent
SO-2023-01743,1,IND-PAN-001,2023-12-01,2023-12-10,251,30.38,Urgent
SO-2023-01744,2,IND-BAT-001,2023-12-07,2023-12-12,193,18.49,Urgent
SO-2023-01745,5,IND-COB-001,2023-12-12,2023-12-18,23,14.18,VIP
SO-2023-01746,5,IND-PAN-001,2023-12-21,2024-01-06,78,28.83,Standard
SO-2023-01747,2,IND-BAT-001,2023-12-28,2024-01-01,117,18.79,VIP
SO-2023-01748,2,IND-BLB-001,2023-12-19,2024-01-04,368,3.9,Standard
SO-2023-01749,2,IND-WGL-001,2023-12-01,2023-12-21,53,25.89,Standard
SO-2023-01750,3,IND-PAN-001,2023-12-25,2024-01-09,423,30.26,Standard
SO-2023-01751,7,OUT-FLD-001,2023-12-11,2023-12-29,122,48.77,Standard
SO-2023-01752,2,OUT-STR-001,2023-12-20,2024-01-04,163,98.3,Standard
SO-2023-01753,2,IND-COB-001,2023-12-21,2023-12-28,64,14.35,Urgent
SO-2023-01754,5,IND-HBU-001,2023-12-18,2024-01-06,42,82.18,Standard
SO-2023-01755,7,IND-PAN-001,2023-12-06,2023-12-27,454,31.1,Standard
SO-2023-01756,7,IND-WGL-001,2023-12-13,2023-12-22,67,26.53,Urgent
SO-2023-01757,5,IND-BLB-001,2023-12-28,2024-01-02,290,3.75,Urgent
SO-2023-01758,1,IND-EPL-001,2023-12-29,2024-01-05,178,35.87,Urgent
SO-2023-01759,1,IND-EPL-001,2023-12-18,2024-01-06,463,36.52,Standard
SO-2023-01760,3,IND-COB-001,2023-12-12,2023-12-21,40,14.08,Urgent
SO-2023-01761,7,IND-COB-001,2023-12-19,2024-01-03,76,14.11,Standard
SO-2023-01762,6,IND-HBU-001,2024-01-01,2024-01-21,23,83.09,Standard
SO-2023-01763,1,IND-EPL-001,2023-12-13,2023-12-29,161,35.93,Standard
SO-2023-01764,7,IND-BAT-001,2023-12-22,2024-01-06,395,18.74,Standard
SO-2023-01765,2,IND-PAN-001,2023-12-26,2024-01-11,374,30.45,Standard
SO-2023-01766,2,OUT-FLD-001,2023-12-14,2024-01-04,25,47.71,Standard
SO-2023-01767,7,IND-BLB-001,2023-12-25,2024-01-14,386,3.99,Standard
SO-2023-01768,3,IND-HBU-001,2023-12-06,2023-12-22,59,83.82,Standard
SO-2024-01769,3,IND-BAT-001,2024-01-17,2024-01-24,251,18.39,VIP
SO-2024-01770,7,OUT-FLD-001,2024-01-29,2024-02-19,127,48.17,Standard
SO-2024-01771,2,IND-HBU-001,2024-01-01,2024-01-07,66,83.41,Urgent
SO-2024-01772,4,OUT-STR-001,2024-01-18,2024-02-08,63,99.4,Standard
SO-2024-01773,2,IND-HBU-001,2024-01-08,2024-01-18,39,83.38,Urgent
SO-2024-01774,7,IND-PAN-001,2024-01-31,2024-02-10,177,30.8,Urgent
SO-2024-01775,5,IND-EPL-001,2024-01-26,2024-02-10,98,36.64,Standard
SO-2024-01776,7,OUT-STR-001,2024-01-15,2024-02-02,157,99.45,Standard
SO-2024-01777,2,OUT-FLD-001,2024-01-19,2024-01-29,43,47.63,Urgent
SO-2024-01778,5,OUT-FLD-001,2024-01-23,2024-02-10,51,48.15,Standard
SO-2024-01779,7,OUT-FLD-001,2024-01-11,2024-01-30,74,48.62,Standard
SO-2024-01780,7,IND-EPL-001,2024-01-26,2024-02-14,408,36.19,Standard
SO-2024-01781,5,IND-WGL-001,2024-01-04,2024-01-22,17,25.98,Standard
SO-2024-01782,3,IND-BLB-001,2024-01-30,2024-02-02,274,3.94,VIP
SO-2024-01783,1,OUT-FLD-001,2024-01-10,2024-01-26,171,48.49,Standard
SO-2024-01784,4,OUT-STR-001,2024-01-05,2024-01-21,136,97.58,Standard
SO-2024-01785,3,OUT-FLD-001,2024-01-17,2024-02-07,96,47.82,Standard
SO-2024-01786,1,OUT-FLD-001,2024-01-23,2024-01-29,125,47.76,VIP
SO-2024-01787,3,OUT-FLD-001,2024-01-16,2024-01-31,42,48.85,Standard
SO-2024-01788,5,OUT-FLD-001,2024-01-26,2024-01-29,66,46.39,VIP
SO-2024-01789,1,OUT-FLD-001,2024-01-08,2024-01-27,49,48.14,Standard
SO-2024-01790,4,IND-PAN-001,2024-01-15,2024-01-31,275,30.21,Standard
SO-2024-01791,5,IND-BAT-001,2024-01-04,2024-01-20,127,18.53,Standard
SO-2024-01792,7,IND-PAN-001,2024-01-10,2024-01-20,52,30.65,Urgent
SO-2024-01793,2,IND-WGL-001,2024-01-24,2024-01-29,57,26.63,Urgent
SO-2024-01794,2,IND-BAT-001,2024-01-17,2024-02-04,93,18.52,Standard
SO-2024-01795,5,IND-HBU-001,2024-01-29,2024-02-19,50,78.94,Standard
SO-2024-01796,2,IND-COB-001,2024-01-05,2024-01-24,48,14.26,Standard
SO-2024-01797,3,IND-BAT-001,2024-01-17,2024-01-22,208,18.62,Urgent
SO-2024-01798,6,OUT-STR-001,2024-01-19,2024-01-24,88,98.18,Urgent
SO-2024-01799,7,IND-WGL-001,2024-01-09,2024-01-16,61,26.49,Urgent
SO-2024-01800,3,OUT-FLD-001,2024-01-03,2024-01-22,119,48.41,Standard
SO-2024-01801,5,OUT-FLD-001,2024-01-29,2024-02-19,71,46.82,Standard
SO-2024-01802,5,IND-BLB-001,2024-01-11,2024-01-25,339,3.88,Standard
SO-2024-01803,5,IND-PAN-001,2024-01-24,2024-02-03,205,30.98,Urgent
SO-2024-01804,4,IND-HBU-001,2024-01-05,2024-01-12,12,82.89,VIP
SO-2024-01805,4,OUT-FLD-001,2024-01-15,2024-02-01,141,47.47,Standard
SO-2024-01806,1,IND-EPL-001,2024-01-29,2024-02-15,413,36.27,Standard
SO-2024-01807,4,IND-WGL-001,2024-01-16,2024-01-30,78,26.03,Standard
SO-2024-01808,5,IND-EPL-001,2024-01-10,2024-01-14,315,36.27,VIP
SO-2024-01809,7,IND-PAN-001,2024-01-02,2024-01-19,362,30.58,Standard
SO-2024-01810,5,IND-BLB-001,2024-01-18,2024-02-01,174,3.96,Standard
SO-2024-01811,3,IND-PAN-001,2024-01-09,2024-01-28,131,30.72,Standard
SO-2024-01812,1,IND-BLB-001,2024-01-23,2024-01-29,71,3.95,Urgent
SO-2024-01813,2,IND-EPL-001,2024-01-23,2024-02-07,384,36.45,Standard
SO-2024-01814,7,IND-HBU-001,2024-01-11,2024-02-01,61,82.51,Standard
SO-2024-01815,2,OUT-FLD-001,2024-01-08,2024-01-28,173,48.35,Standard
SO-2024-01816,5,IND-COB-001,2024-01-04,2024-01-25,16,13.54,Standard
SO-2024-01817,4,IND-WGL-001,2024-01-17,2024-01-26,44,26.09,Urgent
SO-2024-01818,7,IND-HBU-001,2024-01-23,2024-01-29,80,82.35,VIP
SO-2024-01819,5,IND-BAT-001,2024-01-10,2024-01-24,167,17.77,Standard
SO-2024-01820,6,IND-WGL-001,2024-01-03,2024-01-17,47,25.21,Standard
SO-2024-01821,6,IND-WGL-001,2024-01-10,2024-01-25,79,25.3,Standard
SO-2024-01822,7,IND-HBU-001,2024-01-04,2024-01-24,78,82.45,Standard
SO-2024-01823,6,IND-WGL-001,2024-01-10,2024-01-28,87,26.31,Standard
SO-2024-01824,6,IND-COB-001,2024-01-02,2024-01-21,18,13.5,Standard
SO-2024-01825,1,IND-COB-001,2024-01-22,2024-01-26,71,14.26,VIP
SO-2024-01826,5,IND-BAT-001,2024-01-12,2024-01-17,240,18.68,Urgent
SO-2024-01827,5,OUT-STR-001,2024-01-10,2024-01-24,31,97.04,Standard
SO-2024-01828,3,OUT-STR-001,2024-01-22,2024-02-10,196,97.28,Standard
SO-2024-01829,3,IND-BAT-001,2024-01-12,2024-02-01,164,18.75,Standard
SO-2024-01830,6,IND-HBU-001,2024-01-09,2024-01-29,50,79.14,Standard
SO-2024-01831,1,IND-BLB-001,2024-01-03,2024-01-12,164,3.99,Urgent
SO-2024-01832,6,IND-HBU-001,2024-01-11,2024-01-19,72,80.13,Urgent
SO-2024-01833,6,IND-BAT-001,2024-01-02,2024-01-20,355,17.69,Standard
SO-2024-01834,3,IND-HBU-001,2024-01-09,2024-01-26,89,83.94,Standard
SO-2024-01835,3,OUT-STR-001,2024-01-24,2024-02-10,178,97.13,Standard
SO-2024-01836,5,IND-WGL-001,2024-01-12,2024-01-21,65,26.5,Urgent
SO-2024-01837,6,IND-EPL-001,2024-01-25,2024-02-08,315,36.0,Standard
SO-2024-01838,1,OUT-STR-001,2024-01-30,2024-02-20,22,97.79,Standard
SO-2024-01839,2,OUT-STR-001,2024-02-01,2024-02-21,132,99.21,Standard
SO-2024-01840,3,IND-PAN-001,2024-01-29,2024-02-02,76,30.87,VIP
SO-2024-01841,4,IND-COB-001,2024-01-15,2024-02-02,22,14.41,Standard
SO-2024-01842,5,OUT-STR-001,2024-01-24,2024-02-03,176,92.72,Urgent
SO-2024-01843,6,OUT-STR-001,2024-01-03,2024-01-24,154,95.03,Standard
SO-2024-01844,3,IND-BAT-001,2024-01-24,2024-02-11,265,18.38,Standard
SO-2024-01845,1,IND-EPL-001,2024-01-04,2024-01-21,358,36.58,Standard
SO-2024-01846,5,IND-BLB-001,2024-01-03,2024-01-17,487,3.86,Standard
SO-2024-01847,1,OUT-FLD-001,2024-01-12,2024-02-02,197,47.84,Standard
SO-2024-01848,1,OUT-FLD-001,2024-01-22,2024-02-09,30,47.56,Standard
SO-2024-01849,4,IND-WGL-001,2024-01-11,2024-01-30,46,26.48,Standard
SO-2024-01850,2,IND-WGL-001,2024-01-30,2024-02-05,82,26.44,Urgent
SO-2024-01851,3,IND-WGL-001,2024-01-16,2024-02-02,36,26.11,Standard
SO-2024-01852,2,IND-BAT-001,2024-01-12,2024-01-31,147,18.38,Standard
SO-2024-01853,4,IND-HBU-001,2024-02-01,2024-02-22,54,84.01,Standard
SO-2024-01854,2,OUT-FLD-001,2024-01-10,2024-01-16,156,48.51,VIP
SO-2024-01855,1,IND-COB-001,2024-01-31,2024-02-14,58,14.41,Standard
SO-2024-01856,7,IND-BAT-001,2024-01-31,2024-02-05,176,18.42,Urgent
SO-2024-01857,3,IND-EPL-001,2024-01-05,2024-01-26,164,36.35,Standard
SO-2024-01858,1,OUT-FLD-001,2024-01-01,2024-01-21,64,48.47,Standard
SO-2024-01859,4,OUT-STR-001,2024-01-25,2024-02-09,95,98.04,Standard
SO-2024-01860,1,OUT-FLD-001,2024-01-09,2024-01-30,37,47.98,Standard
SO-2024-01861,4,IND-BAT-001,2024-01-12,2024-01-28,169,18.51,Standard
SO-2024-01862,5,IND-PAN-001,2024-01-30,2024-02-15,356,30.28,Standard
SO-2024-01863,7,OUT-FLD-001,2024-01-18,2024-02-07,147,47.74,Standard
SO-2024-01864,3,IND-BAT-001,2024-01-01,2024-01-17,300,18.52,Standard
SO-2024-01865,2,IND-BAT-001,2024-01-24,2024-02-09,304,18.45,Standard
SO-2024-01866,5,IND-EPL-001,2024-01-22,2024-01-29,245,35.62,Urgent
SO-2024-01867,6,IND-PAN-001,2024-01-18,2024-02-02,157,29.15,Standard
SO-2024-01868,5,IND-EPL-001,2024-01-01,2024-01-15,318,35.09,Standard
SO-2024-01869,5,IND-HBU-001,2024-01-23,2024-01-28,47,78.86,Urgent
SO-2024-01870,3,IND-HBU-001,2024-02-01,2024-02-22,48,82.7,Standard
SO-2024-01871,5,IND-COB-001,2024-01-11,2024-01-25,64,14.18,Standard
SO-2024-01872,7,IND-WGL-001,2024-01-18,2024-02-04,74,26.22,Standard
SO-2024-01873,2,IND-WGL-001,2024-01-23,2024-02-10,33,26.14,Standard
SO-2024-01874,1,IND-HBU-001,2024-01-03,2024-01-22,38,82.62,Standard
SO-2024-01875,5,IND-HBU-001,2024-01-04,2024-01-20,68,80.73,Standard
SO-2024-01876,2,IND-BAT-001,2024-01-22,2024-02-11,491,18.46,Standard
SO-2024-01877,5,IND-BLB-001,2024-01-10,2024-01-25,244,3.87,Standard
SO-2024-01878,1,IND-WGL-001,2024-01-24,2024-01-27,77,26.16,VIP
SO-2024-01879,7,IND-COB-001,2024-01-08,2024-01-11,50,14.02,VIP
SO-2024-01880,3,IND-BAT-001,2024-01-10,2024-01-18,143,18.54,Urgent
SO-2024-01881,6,IND-BLB-001,2024-01-26,2024-02-14,391,3.84,Standard
SO-2024-01882,1,IND-BLB-001,2024-01-09,2024-01-19,235,3.91,Urgent
SO-2024-01883,6,IND-PAN-001,2024-01-25,2024-02-12,317,28.76,Standard
SO-2024-01884,1,IND-COB-001,2024-01-01,2024-01-06,28,14.41,Urgent
SO-2024-01885,5,OUT-FLD-001,2024-01-17,2024-01-22,124,45.81,Urgent
SO-2024-01886,3,IND-WGL-001,2024-01-03,2024-01-11,72,25.87,Urgent
SO-2024-01887,6,IND-WGL-001,2024-01-09,2024-01-23,85,26.2,Standard
SO-2024-01888,4,IND-HBU-001,2024-01-01,2024-01-16,95,83.69,Standard
SO-2024-01889,5,IND-BAT-001,2024-01-17,2024-01-31,316,17.39,Standard
