prod_log_id,date,shift_id,line_id,sku,planned_units,actual_units,planned_runtime_mins,actual_runtime_mins,downtime_mins,downtime_reason,ideal_cycle_time_sec,planned_operators,actual_operators,overtime_hours
925,2023-07-17,1,1,IND-BAT-001,836,703,450,410,40,MATERIAL_SHORTAGE_INTERNAL,28,8,7,1.3
926,2023-07-17,2,1,IND-BAT-001,836,715,450,410,40,,28,8,6,0.0
927,2023-07-17,1,2,IND-COB-001,1064,687,450,314,136,LED_CHIP_SHORTAGE_SUPPLIER,22,6,5,3.0
928,2023-07-17,2,2,OUT-FLD-001,425,327,450,340,110,CHANGEOVER,55,6,5,0.0
929,2023-07-17,1,3,IND-COB-001,1064,930,450,416,34,,22,5,4,3.7
930,2023-07-17,2,3,IND-COB-001,1064,998,450,440,10,,22,5,4,0.0
931,2023-07-18,1,1,IND-BAT-001,836,724,450,387,63,,28,8,6,0.0
932,2023-07-18,2,1,IND-BAT-001,836,831,450,442,8,,28,8,7,0.0
933,2023-07-18,1,2,OUT-FLD-001,425,419,450,428,22,,55,6,5,1.4
934,2023-07-18,2,2,OUT-FLD-001,425,390,450,430,20,MANPOWER_SHORT,55,6,4,6.5
935,2023-07-18,1,3,IND-COB-001,1064,838,450,374,76,SCHEDULE_CHANGE_MGMT,22,5,4,1.0
936,2023-07-18,2,3,IND-EPL-001,557,365,450,348,102,CHANGEOVER,42,5,3,4.1
937,2023-07-19,1,1,IND-PAN-001,616,479,450,358,92,CHANGEOVER,38,8,6,0.0
938,2023-07-19,2,1,IND-PAN-001,616,559,450,422,28,,38,8,6,6.2
939,2023-07-19,1,2,OUT-FLD-001,425,322,450,352,98,MANPOWER_SHORT,55,6,5,0.0
940,2023-07-19,2,2,OUT-FLD-001,425,396,450,429,21,MANPOWER_SHORT,55,6,4,0.0
941,2023-07-19,1,3,IND-EPL-001,557,437,450,358,92,MANPOWER_SHORT,42,5,4,1.1
942,2023-07-19,2,3,IND-EPL-001,557,524,450,412,38,,42,5,4,2.5
943,2023-07-20,1,1,IND-PAN-001,616,467,450,365,85,MACHINE_FAULT,38,8,7,0.0
944,2023-07-20,2,1,IND-PAN-001,616,454,450,398,52,,38,8,6,0.0
945,2023-07-20,1,2,OUT-FLD-001,425,387,450,424,26,,55,6,5,0.0
946,2023-07-20,2,2,OUT-FLD-001,425,332,450,361,89,MATERIAL_SHORTAGE_INTERNAL,55,6,4,0.0
947,2023-07-20,1,3,IND-COB-001,1064,745,450,357,93,CHANGEOVER,22,5,4,0.0
948,2023-07-20,2,3,IND-COB-001,1064,827,450,366,84,MACHINE_FAULT,22,5,4,0.0
949,2023-07-21,1,1,IND-PAN-001,616,455,450,346,104,MANPOWER_SHORT,38,8,5,0.0
950,2023-07-21,2,1,IND-BAT-001,836,625,450,357,93,CHANGEOVER,28,8,6,0.0
951,2023-07-21,1,2,OUT-FLD-001,425,349,450,423,27,MANPOWER_SHORT,55,6,4,0.0
952,2023-07-21,2,2,IND-WGL-001,668,371,450,268,182,CHANGEOVER,35,6,5,2.2
953,2023-07-21,1,3,IND-COB-001,1064,719,450,304,146,LED_CHIP_SHORTAGE_SUPPLIER,22,5,4,1.1
954,2023-07-21,2,3,IND-COB-001,1064,976,450,420,30,,22,5,4,2.1
955,2023-07-22,1,1,IND-BAT-001,836,729,450,394,56,,28,8,6,5.8
956,2023-07-22,1,2,IND-WGL-001,668,567,450,396,54,QUALITY_HOLD,35,6,5,1.9
957,2023-07-22,1,3,IND-HBU-001,360,216,450,276,174,CHANGEOVER,65,5,4,3.8
958,2023-07-24,1,1,IND-BAT-001,836,761,450,423,27,,28,8,6,0.0
959,2023-07-24,2,1,IND-BAT-001,836,621,450,378,72,MANPOWER_SHORT,28,8,6,5.5
960,2023-07-24,1,2,IND-WGL-001,668,521,450,355,95,MANPOWER_SHORT,35,6,4,4.0
961,2023-07-24,2,2,IND-WGL-001,668,504,450,360,90,MANPOWER_SHORT,35,6,5,1.6
962,2023-07-24,1,3,IND-HBU-001,360,279,450,364,86,PCB_SHORTAGE_SUPPLIER,65,5,4,5.0
963,2023-07-24,2,3,IND-HBU-001,360,293,450,389,61,MATERIAL_SHORTAGE_INTERNAL,65,5,4,0.0
964,2023-07-25,1,1,IND-BAT-001,836,474,450,276,174,PCB_SHORTAGE_SUPPLIER,28,8,6,0.0
965,2023-07-25,2,1,IND-HBU-001,360,241,450,312,138,CHANGEOVER,65,8,7,2.5
966,2023-07-25,1,2,IND-WGL-001,668,583,450,416,34,SCHEDULE_CHANGE_MGMT,35,6,5,0.0
967,2023-07-25,2,2,IND-WGL-001,668,461,450,354,96,MANPOWER_SHORT,35,6,4,0.0
968,2023-07-25,1,3,IND-WGL-001,668,554,450,356,94,CHANGEOVER,35,5,4,2.7
969,2023-07-25,2,3,IND-WGL-001,668,436,450,317,133,PCB_SHORTAGE_SUPPLIER,35,5,4,3.3
970,2023-07-26,1,1,IND-HBU-001,360,297,450,421,29,,65,8,6,5.2
971,2023-07-26,2,1,IND-HBU-001,360,359,450,437,13,,65,8,7,1.6
972,2023-07-26,1,2,IND-WGL-001,668,570,450,397,53,MATERIAL_SHORTAGE_INTERNAL,35,6,5,0.0
973,2023-07-26,2,2,OUT-FLD-001,425,296,450,343,107,CHANGEOVER,55,6,4,0.0
974,2023-07-26,1,3,IND-WGL-001,668,605,450,424,26,,35,5,4,0.0
975,2023-07-26,2,3,IND-WGL-001,668,490,450,338,112,PCB_SHORTAGE_SUPPLIER,35,5,4,0.0
976,2023-07-27,1,1,IND-HBU-001,360,274,450,354,96,MACHINE_FAULT,65,8,7,0.0
977,2023-07-27,2,1,IND-HBU-001,360,234,450,321,129,MANPOWER_SHORT,65,8,6,2.4
978,2023-07-27,1,2,OUT-FLD-001,425,348,450,388,62,MANPOWER_SHORT,55,6,5,1.9
979,2023-07-27,2,2,OUT-FLD-001,425,380,450,423,27,,55,6,5,0.0
980,2023-07-27,1,3,IND-WGL-001,668,580,450,418,32,,35,5,4,1.2
981,2023-07-27,2,3,IND-WGL-001,668,606,450,425,25,,35,5,4,3.7
982,2023-07-28,1,1,IND-WGL-001,668,486,450,381,69,CHANGEOVER,35,8,5,4.1
983,2023-07-28,2,1,IND-WGL-001,668,625,450,428,22,,35,8,6,0.0
984,2023-07-28,1,2,OUT-FLD-001,425,338,450,385,65,MANPOWER_SHORT,55,6,5,2.1
985,2023-07-28,2,2,OUT-FLD-001,425,363,450,415,35,MANPOWER_SHORT,55,6,4,8.3
986,2023-07-28,1,3,IND-WGL-001,668,489,450,404,46,QUALITY_HOLD,35,5,3,0.0
987,2023-07-28,2,3,IND-WGL-001,668,585,450,425,25,SCHEDULE_CHANGE_MGMT,35,5,4,0.0
988,2023-07-29,1,1,IND-WGL-001,668,627,450,430,20,,35,8,6,0.0
989,2023-07-29,1,2,OUT-FLD-001,425,395,450,437,13,,55,6,5,0.0
990,2023-07-29,1,3,IND-WGL-001,668,549,450,404,46,,35,5,4,0.0
991,2023-07-31,1,1,IND-BAT-001,836,656,450,360,90,CHANGEOVER,28,8,6,0.0
992,2023-07-31,2,1,IND-BAT-001,836,733,450,400,50,,28,8,6,3.7
993,2023-07-31,1,2,OUT-FLD-001,425,286,450,329,121,MANPOWER_SHORT,55,6,4,0.0
994,2023-07-31,2,2,OUT-FLD-001,425,343,450,384,66,MATERIAL_SHORTAGE_INTERNAL,55,6,4,3.1
995,2023-07-31,1,3,IND-BLB-001,1950,1297,450,351,99,CHANGEOVER,12,5,4,0.0
996,2023-07-31,2,3,IND-BLB-001,1950,1656,450,398,52,CLEANING_MAINTENANCE,12,5,4,3.1
997,2023-08-01,1,1,IND-BAT-001,836,710,450,439,11,,28,8,6,0.0
998,2023-08-01,2,1,IND-BAT-001,836,554,450,358,92,LED_CHIP_SHORTAGE_SUPPLIER,28,8,6,1.4
999,2023-08-01,1,2,OUT-STR-001,325,243,450,353,97,CHANGEOVER,72,6,4,0.0
1000,2023-08-01,2,2,OUT-STR-001,325,268,450,394,56,MANPOWER_SHORT,72,6,4,6.9
1001,2023-08-01,1,3,IND-BLB-001,1950,1338,450,326,124,MANPOWER_SHORT,12,5,4,1.8
1002,2023-08-01,2,3,IND-BLB-001,1950,1197,450,297,153,LED_CHIP_SHORTAGE_SUPPLIER,12,5,4,0.0
1003,2023-08-02,1,1,IND-BAT-001,836,646,450,368,82,MATERIAL_SHORTAGE_INTERNAL,28,8,6,0.0
1004,2023-08-02,2,1,IND-EPL-001,557,406,450,355,95,CHANGEOVER,42,8,6,0.0
1005,2023-08-02,1,2,OUT-STR-001,325,215,450,322,128,LED_CHIP_SHORTAGE_SUPPLIER,72,6,4,0.0
1006,2023-08-02,2,2,OUT-STR-001,325,254,450,392,58,MANPOWER_SHORT,72,6,4,0.0
1007,2023-08-02,1,3,IND-BLB-001,1950,1877,450,423,27,,12,5,4,4.9
1008,2023-08-02,2,3,IND-BLB-001,1950,1391,450,359,91,MANPOWER_SHORT,12,5,4,4.5
1009,2023-08-03,1,1,IND-EPL-001,557,472,450,404,46,MANPOWER_SHORT,42,8,5,4.7
1010,2023-08-03,2,1,IND-EPL-001,557,435,450,412,38,MANPOWER_SHORT,42,8,5,0.0
1011,2023-08-03,1,2,OUT-STR-001,325,251,450,368,82,MACHINE_FAULT,72,6,4,3.5
1012,2023-08-03,2,2,OUT-STR-001,325,254,450,380,70,SCHEDULE_CHANGE_MGMT,72,6,5,4.0
1013,2023-08-03,1,3,IND-BAT-001,836,649,450,369,81,CHANGEOVER,28,5,4,0.0
1014,2023-08-03,2,3,IND-BAT-001,836,690,450,405,45,MANPOWER_SHORT,28,5,3,0.0
1015,2023-08-04,1,1,IND-EPL-001,557,320,450,282,168,PCB_SHORTAGE_SUPPLIER,42,8,6,4.7
1016,2023-08-04,2,1,IND-EPL-001,557,458,450,402,48,MACHINE_FAULT,42,8,5,2.4
1017,2023-08-04,1,2,OUT-STR-001,325,283,450,396,54,SCHEDULE_CHANGE_MGMT,72,6,4,7.3
1018,2023-08-04,2,2,OUT-FLD-001,425,288,450,314,136,CHANGEOVER,55,6,4,2.5
1019,2023-08-04,1,3,IND-BAT-001,836,700,450,390,60,SCHEDULE_CHANGE_MGMT,28,5,3,2.7
1020,2023-08-04,2,3,IND-HBU-001,360,265,450,357,93,CHANGEOVER,65,5,3,4.6
1021,2023-08-05,1,1,IND-BLB-001,1950,1416,450,350,100,CHANGEOVER,12,8,6,0.0
1022,2023-08-05,1,2,OUT-FLD-001,425,298,450,342,108,MACHINE_FAULT,55,6,4,4.1
1023,2023-08-05,1,3,IND-HBU-001,360,301,450,415,35,,65,5,4,0.0
1024,2023-08-07,1,1,IND-BLB-001,1950,1449,450,388,62,CLEANING_MAINTENANCE,12,8,6,0.0
1025,2023-08-07,2,1,IND-BLB-001,1950,1593,450,396,54,QUALITY_HOLD,12,8,6,0.0
1026,2023-08-07,1,2,OUT-FLD-001,425,321,450,349,101,MANPOWER_SHORT,55,6,4,5.4
1027,2023-08-07,2,2,IND-PAN-001,616,458,450,368,82,CHANGEOVER,38,6,5,3.1
1028,2023-08-07,1,3,IND-HBU-001,360,273,450,351,99,POWER_OUTAGE,65,5,4,0.0
1029,2023-08-07,2,3,IND-HBU-001,360,190,450,259,191,LED_CHIP_SHORTAGE_SUPPLIER,65,5,3,9.5
1030,2023-08-08,1,1,IND-BAT-001,836,634,450,377,73,CHANGEOVER,28,8,6,1.5
1031,2023-08-08,2,1,IND-BAT-001,836,591,450,361,89,MANPOWER_SHORT,28,8,6,0.0
1032,2023-08-08,1,2,IND-PAN-001,616,499,450,387,63,QUALITY_HOLD,38,6,4,8.0
1033,2023-08-08,2,2,IND-PAN-001,616,500,450,413,37,MANPOWER_SHORT,38,6,4,7.4
1034,2023-08-08,1,3,IND-HBU-001,360,282,450,390,60,SCHEDULE_CHANGE_MGMT,65,5,4,0.0
1035,2023-08-08,2,3,OUT-STR-001,325,207,450,297,153,CHANGEOVER,72,5,4,0.0
1036,2023-08-09,1,1,IND-BAT-001,836,559,450,332,118,MANPOWER_SHORT,28,8,6,0.0
1037,2023-08-09,2,1,IND-BAT-001,836,808,450,423,27,,28,8,6,3.2
1038,2023-08-09,1,2,OUT-STR-001,325,244,450,357,93,CHANGEOVER,72,6,4,0.0
1039,2023-08-09,2,2,OUT-STR-001,325,170,450,276,174,LED_CHIP_SHORTAGE_SUPPLIER,72,6,4,7.9
1040,2023-08-09,1,3,OUT-STR-001,325,273,450,408,42,,72,5,4,4.0
1041,2023-08-09,2,3,OUT-STR-001,325,270,450,421,29,,72,5,4,3.8
1042,2023-08-10,1,1,IND-BAT-001,836,672,450,382,68,SCHEDULE_CHANGE_MGMT,28,8,6,3.3
1043,2023-08-10,2,1,IND-COB-001,1064,818,450,345,105,CHANGEOVER,22,8,6,0.0
1044,2023-08-10,1,2,OUT-STR-001,325,302,450,429,21,MANPOWER_SHORT,72,6,4,7.1
1045,2023-08-10,2,2,OUT-STR-001,325,247,450,375,75,MANPOWER_SHORT,72,6,4,0.0
1046,2023-08-10,1,3,OUT-STR-001,325,275,450,386,64,SCHEDULE_CHANGE_MGMT,72,5,4,4.0
1047,2023-08-10,2,3,OUT-STR-001,325,249,450,384,66,MANPOWER_SHORT,72,5,3,4.1
1048,2023-08-11,1,1,IND-COB-001,1064,769,450,346,104,POWER_OUTAGE,22,8,6,0.0
1049,2023-08-11,2,1,IND-COB-001,1064,883,450,411,39,,22,8,6,3.3
1050,2023-08-11,1,2,OUT-STR-001,325,241,450,340,110,MACHINE_FAULT,72,6,4,4.5
1051,2023-08-11,2,2,IND-BAT-001,836,558,450,325,125,CHANGEOVER,28,6,4,7.2
1052,2023-08-11,1,3,IND-PAN-001,616,451,450,370,80,CHANGEOVER,38,5,4,0.0
1053,2023-08-11,2,3,IND-PAN-001,616,493,450,363,87,MATERIAL_SHORTAGE_INTERNAL,38,5,3,7.4
1054,2023-08-12,1,1,IND-COB-001,1064,853,450,364,86,MATERIAL_SHORTAGE_INTERNAL,22,8,6,1.6
1055,2023-08-12,1,2,IND-BAT-001,836,728,450,410,40,MANPOWER_SHORT,28,6,4,6.7
1056,2023-08-12,1,3,IND-PAN-001,616,465,450,364,86,QUALITY_HOLD,38,5,4,0.0
1057,2023-08-14,1,1,IND-COB-001,1064,1026,450,443,7,,22,8,7,2.2
1058,2023-08-14,2,1,IND-COB-001,1064,810,450,382,68,MANPOWER_SHORT,22,8,6,3.1
1059,2023-08-14,1,2,IND-BAT-001,836,766,450,446,4,,28,6,5,0.0
1060,2023-08-14,2,2,IND-BAT-001,836,611,450,337,113,MANPOWER_SHORT,28,6,5,0.0
1061,2023-08-14,1,3,IND-PAN-001,616,478,450,361,89,QUALITY_HOLD,38,5,3,9.6
1062,2023-08-14,2,3,IND-PAN-001,616,540,450,389,61,QUALITY_HOLD,38,5,4,0.0
1063,2023-08-15,1,1,IND-COB-001,1064,775,450,360,90,MANPOWER_SHORT,22,8,6,0.0
1064,2023-08-15,2,1,IND-COB-001,1064,839,450,378,72,MATERIAL_SHORTAGE_INTERNAL,22,8,6,0.0
1065,2023-08-15,1,2,IND-BAT-001,836,579,450,315,135,PCB_SHORTAGE_SUPPLIER,28,6,5,0.0
1066,2023-08-15,2,2,IND-BAT-001,836,742,450,404,46,MANPOWER_SHORT,28,6,4,0.0
1067,2023-08-15,1,3,IND-PAN-001,616,583,450,415,35,CLEANING_MAINTENANCE,38,5,4,4.0
1068,2023-08-15,2,3,IND-PAN-001,616,515,450,389,61,SCHEDULE_CHANGE_MGMT,38,5,3,5.2
1069,2023-08-16,1,1,IND-COB-001,1064,588,450,259,191,PCB_SHORTAGE_SUPPLIER,22,8,6,0.0
1070,2023-08-16,2,1,IND-COB-001,1064,696,450,318,132,MANPOWER_SHORT,22,8,6,3.6
1071,2023-08-16,1,2,IND-HBU-001,360,319,450,400,50,CHANGEOVER,65,6,5,1.9
1072,2023-08-16,2,2,IND-HBU-001,360,305,450,435,15,,65,6,5,1.0
1073,2023-08-16,1,3,IND-PAN-001,616,506,450,415,35,,38,5,4,0.0
1074,2023-08-16,2,3,IND-PAN-001,616,451,450,369,81,MANPOWER_SHORT,38,5,4,3.7
1075,2023-08-17,1,1,IND-HBU-001,360,215,450,301,149,CHANGEOVER,65,8,6,4.4
1076,2023-08-17,2,1,IND-HBU-001,360,301,450,383,67,QUALITY_HOLD,65,8,6,5.2
1077,2023-08-17,1,2,IND-HBU-001,360,317,450,422,28,MANPOWER_SHORT,65,6,4,0.0
1078,2023-08-17,2,2,IND-HBU-001,360,329,450,415,35,,65,6,5,0.0
1079,2023-08-17,1,3,IND-HBU-001,360,248,450,334,116,CHANGEOVER,65,5,4,2.7
1080,2023-08-17,2,3,IND-HBU-001,360,268,450,381,69,MATERIAL_SHORTAGE_INTERNAL,65,5,4,0.0
1081,2023-08-18,1,1,IND-HBU-001,360,327,450,400,50,MANPOWER_SHORT,65,8,5,0.0
1082,2023-08-18,2,1,IND-BAT-001,836,661,450,380,70,CHANGEOVER,28,8,6,4.2
1083,2023-08-18,1,2,IND-HBU-001,360,315,450,432,18,,65,6,5,0.0
1084,2023-08-18,2,2,IND-HBU-001,360,240,450,347,103,MACHINE_FAULT,65,6,4,0.0
1085,2023-08-18,1,3,IND-HBU-001,360,277,450,385,65,MANPOWER_SHORT,65,5,3,6.4
1086,2023-08-18,2,3,IND-HBU-001,360,318,450,422,28,,65,5,4,4.5
1087,2023-08-19,1,1,IND-BAT-001,836,731,450,420,30,,28,8,6,0.0
1088,2023-08-19,1,2,IND-HBU-001,360,288,450,371,79,MATERIAL_SHORTAGE_INTERNAL,65,6,5,3.1
1089,2023-08-19,1,3,IND-HBU-001,360,304,450,380,70,CLEANING_MAINTENANCE,65,5,3,0.0
1090,2023-08-21,1,1,IND-BAT-001,836,741,450,412,38,,28,8,6,0.0
1091,2023-08-21,2,1,IND-BLB-001,1950,1359,450,328,122,CHANGEOVER,12,8,6,2.4
1092,2023-08-21,1,2,IND-HBU-001,360,235,450,300,150,LED_CHIP_SHORTAGE_SUPPLIER,65,6,5,0.0
1093,2023-08-21,2,2,IND-HBU-001,360,316,450,410,40,MANPOWER_SHORT,65,6,4,0.0
1094,2023-08-21,1,3,OUT-FLD-001,425,325,450,362,88,CHANGEOVER,55,5,3,0.0
1095,2023-08-21,2,3,OUT-FLD-001,425,250,450,297,153,PCB_SHORTAGE_SUPPLIER,55,5,3,6.6
1096,2023-08-22,1,1,IND-BLB-001,1950,1603,450,401,49,MANPOWER_SHORT,12,8,5,9.1
1097,2023-08-22,2,1,IND-BLB-001,1950,1718,450,415,35,,12,8,6,4.3
1098,2023-08-22,1,2,OUT-FLD-001,425,381,450,407,43,CHANGEOVER,55,6,5,0.0
1099,2023-08-22,2,2,OUT-FLD-001,425,417,450,429,21,MANPOWER_SHORT,55,6,4,8.0
1100,2023-08-22,1,3,OUT-FLD-001,425,361,450,377,73,MANPOWER_SHORT,55,5,4,4.0
1101,2023-08-22,2,3,OUT-FLD-001,425,402,450,447,3,,55,5,4,0.0
1102,2023-08-23,1,1,IND-BLB-001,1950,1380,450,381,69,MACHINE_FAULT,12,8,5,8.4
1103,2023-08-23,2,1,IND-BLB-001,1950,1526,450,382,68,QUALITY_HOLD,12,8,7,0.0
1104,2023-08-23,1,2,OUT-FLD-001,425,354,450,415,35,MANPOWER_SHORT,55,6,4,1.8
1105,2023-08-23,2,2,OUT-FLD-001,425,343,450,392,58,SCHEDULE_CHANGE_MGMT,55,6,4,0.0
1106,2023-08-23,1,3,OUT-FLD-001,425,340,450,379,71,SCHEDULE_CHANGE_MGMT,55,5,3,0.0
1107,2023-08-23,2,3,OUT-FLD-001,425,364,450,416,34,,55,5,4,2.6
1108,2023-08-24,1,1,IND-BLB-001,1950,1739,450,397,53,CLEANING_MAINTENANCE,12,8,6,0.0
1109,2023-08-24,2,1,IND-BLB-001,1950,1288,450,303,147,PCB_SHORTAGE_SUPPLIER,12,8,6,0.0
1110,2023-08-24,1,2,OUT-FLD-001,425,263,450,277,173,PCB_SHORTAGE_SUPPLIER,55,6,5,0.0
1111,2023-08-24,2,2,OUT-FLD-001,425,326,450,368,82,QUALITY_HOLD,55,6,5,0.9
1112,2023-08-24,1,3,OUT-FLD-001,425,315,450,350,100,MANPOWER_SHORT,55,5,4,5.0
1113,2023-08-24,2,3,IND-PAN-001,616,463,450,343,107,CHANGEOVER,38,5,3,0.0
1114,2023-08-25,1,1,IND-PAN-001,616,457,450,341,109,CHANGEOVER,38,8,6,2.6
1115,2023-08-25,2,1,IND-PAN-001,616,447,450,375,75,MACHINE_FAULT,38,8,6,0.0
1116,2023-08-25,1,2,OUT-FLD-001,425,390,450,428,22,,55,6,5,0.0
1117,2023-08-25,2,2,OUT-FLD-001,425,372,450,415,35,,55,6,5,0.0
1118,2023-08-25,1,3,IND-PAN-001,616,463,450,349,101,MANPOWER_SHORT,38,5,4,0.0
1119,2023-08-25,2,3,IND-PAN-001,616,488,450,375,75,MANPOWER_SHORT,38,5,4,1.7
1120,2023-08-26,1,1,IND-PAN-001,616,426,450,314,136,MANPOWER_SHORT,38,8,6,1.4
1121,2023-08-26,1,2,IND-BAT-001,836,675,450,384,66,CHANGEOVER,28,6,4,3.0
1122,2023-08-26,1,3,IND-PAN-001,616,505,450,384,66,PCB_SHORTAGE_SUPPLIER,38,5,4,4.7
1123,2023-08-28,1,1,IND-PAN-001,616,492,450,377,73,MATERIAL_SHORTAGE_INTERNAL,38,8,6,5.1
1124,2023-08-28,2,1,IND-PAN-001,616,354,450,286,164,PCB_SHORTAGE_SUPPLIER,38,8,6,4.9
1125,2023-08-28,1,2,IND-BAT-001,836,756,450,427,23,,28,6,5,3.2
1126,2023-08-28,2,2,IND-BAT-001,836,780,450,416,34,MANPOWER_SHORT,28,6,4,2.8
1127,2023-08-28,1,3,IND-PAN-001,616,546,450,422,28,,38,5,4,0.0
1128,2023-08-28,2,3,IND-PAN-001,616,522,450,416,34,,38,5,4,1.4
1129,2023-08-29,1,1,IND-PAN-001,616,522,450,418,32,MANPOWER_SHORT,38,8,5,7.9
1130,2023-08-29,2,1,IND-PAN-001,616,477,450,416,34,MANPOWER_SHORT,38,8,5,7.3
1131,2023-08-29,1,2,IND-BAT-001,836,751,450,445,5,,28,6,5,0.0
1132,2023-08-29,2,2,IND-BAT-001,836,643,450,413,37,,28,6,5,2.8
1133,2023-08-29,1,3,IND-PAN-001,616,474,450,358,92,MANPOWER_SHORT,38,5,4,1.1
1134,2023-08-29,2,3,IND-PAN-001,616,505,450,416,34,,38,5,4,0.0
1135,2023-08-30,1,1,IND-COB-001,1064,794,450,354,96,CHANGEOVER,22,8,5,6.7
1136,2023-08-30,2,1,IND-COB-001,1064,934,450,402,48,MANPOWER_SHORT,22,8,5,9.0
1137,2023-08-30,1,2,IND-BAT-001,836,652,450,367,83,SCHEDULE_CHANGE_MGMT,28,6,4,0.0
1138,2023-08-30,2,2,IND-BAT-001,836,585,450,336,114,MANPOWER_SHORT,28,6,4,0.0
1139,2023-08-30,1,3,IND-PAN-001,616,564,450,419,31,,38,5,4,1.5
1140,2023-08-30,2,3,IND-PAN-001,616,442,450,367,83,QUALITY_HOLD,38,5,4,2.5
1141,2023-08-31,1,1,IND-COB-001,1064,891,450,395,55,SCHEDULE_CHANGE_MGMT,22,8,5,0.0
1142,2023-08-31,2,1,IND-COB-001,1064,932,450,431,19,,22,8,6,0.0
1143,2023-08-31,1,2,IND-BAT-001,836,736,450,413,37,,28,6,5,2.5
1144,2023-08-31,2,2,IND-BAT-001,836,747,450,424,26,,28,6,5,0.0
1145,2023-08-31,1,3,IND-WGL-001,668,398,450,292,158,CHANGEOVER,35,5,4,4.6
1146,2023-08-31,2,3,IND-WGL-001,668,555,450,405,45,,35,5,4,0.0
1147,2023-09-01,1,1,IND-COB-001,1064,870,450,394,56,SCHEDULE_CHANGE_MGMT,22,8,6,3.9
1148,2023-09-01,2,1,IND-COB-001,1064,997,450,427,23,,22,8,6,3.0
1149,2023-09-01,1,2,IND-BAT-001,836,747,450,416,34,,28,6,5,2.9
1150,2023-09-01,2,2,OUT-FLD-001,425,270,450,305,145,CHANGEOVER,55,6,5,3.4
1151,2023-09-01,1,3,IND-WGL-001,668,472,450,324,126,PCB_SHORTAGE_SUPPLIER,35,5,4,2.3
1152,2023-09-01,2,3,IND-WGL-001,668,456,450,367,83,MACHINE_FAULT,35,5,4,2.5
1153,2023-09-02,1,1,IND-COB-001,1064,915,450,378,72,MANPOWER_SHORT,22,8,7,0.0
1154,2023-09-02,1,2,OUT-FLD-001,425,281,450,305,145,LED_CHIP_SHORTAGE_SUPPLIER,55,6,5,3.9
1155,2023-09-02,1,3,IND-WGL-001,668,532,450,405,45,SCHEDULE_CHANGE_MGMT,35,5,4,0.0
1156,2023-09-04,1,1,IND-PAN-001,616,475,450,360,90,CHANGEOVER,38,8,6,3.4
1157,2023-09-04,2,1,IND-PAN-001,616,474,450,397,53,CLEANING_MAINTENANCE,38,8,7,1.8
1158,2023-09-04,1,2,OUT-FLD-001,425,396,450,412,38,,55,6,5,0.0
1159,2023-09-04,2,2,IND-BAT-001,836,618,450,367,83,CHANGEOVER,28,6,5,3.2
1160,2023-09-04,1,3,IND-WGL-001,668,618,450,422,28,,35,5,4,0.0
1161,2023-09-04,2,3,IND-WGL-001,668,546,450,423,27,,35,5,4,4.7
1162,2023-09-05,1,1,IND-PAN-001,616,506,450,370,80,MANPOWER_SHORT,38,8,7,0.7
1163,2023-09-05,2,1,IND-PAN-001,616,531,450,413,37,SCHEDULE_CHANGE_MGMT,38,8,6,6.2
1164,2023-09-05,1,2,IND-BAT-001,836,824,450,443,7,,28,6,5,0.0
1165,2023-09-05,2,2,IND-BAT-001,836,789,450,421,29,,28,6,5,0.0
1166,2023-09-05,1,3,IND-WGL-001,668,552,450,415,35,,35,5,4,3.4
1167,2023-09-05,2,3,IND-WGL-001,668,628,450,410,40,MATERIAL_SHORTAGE_INTERNAL,35,5,4,4.3
1168,2023-09-06,1,1,IND-BLB-001,1950,1115,450,283,167,CHANGEOVER,12,8,6,5.3
1169,2023-09-06,2,1,IND-BLB-001,1950,1793,450,439,11,,12,8,7,1.2
1170,2023-09-06,1,2,IND-BAT-001,836,653,450,368,82,SCHEDULE_CHANGE_MGMT,28,6,5,3.2
1171,2023-09-06,2,2,IND-BAT-001,836,621,450,371,79,MATERIAL_SHORTAGE_INTERNAL,28,6,5,2.5
1172,2023-09-06,1,3,IND-WGL-001,668,621,450,415,35,,35,5,4,0.0
1173,2023-09-06,2,3,IND-COB-001,1064,869,450,395,55,CHANGEOVER,22,5,4,0.0
1174,2023-09-07,1,1,IND-BLB-001,1950,1278,450,292,158,PCB_SHORTAGE_SUPPLIER,12,8,7,2.4
1175,2023-09-07,2,1,IND-BLB-001,1950,1651,450,386,64,MANPOWER_SHORT,12,8,7,2.3
1176,2023-09-07,1,2,IND-BAT-001,836,593,450,351,99,MATERIAL_SHORTAGE_INTERNAL,28,6,5,2.6
1177,2023-09-07,2,2,IND-BAT-001,836,616,450,396,54,,28,6,5,2.2
1178,2023-09-07,1,3,IND-COB-001,1064,997,450,421,29,,22,5,4,3.4
1179,2023-09-07,2,3,IND-COB-001,1064,793,450,359,91,MACHINE_FAULT,22,5,4,0.0
1180,2023-09-08,1,1,IND-BLB-001,1950,1755,450,424,26,,12,8,7,0.9
1181,2023-09-08,2,1,IND-BLB-001,1950,1712,450,443,7,,12,8,7,0.0
1182,2023-09-08,1,2,IND-BAT-001,836,711,450,432,18,,28,6,6,0.0
1183,2023-09-08,2,2,OUT-FLD-001,425,292,450,369,81,CHANGEOVER,55,6,5,4.0
1184,2023-09-08,1,3,IND-COB-001,1064,651,450,311,139,LED_CHIP_SHORTAGE_SUPPLIER,22,5,4,0.0
